LE_at_birth,Access_to_Electricity,Gender Development Index,Human Development Index,Gender Inequality Index
,,0.919,0.846,0.171
,100.0,0.965,,0.162
78.74146341,100.0,0.987,0.916,
77.111,99.6,1.02,0.798,0.329
69.874,99.7,0.942,0.687,0.295
,99.3,1.021,0.767,0.491
,97.9,,,0.319
,29.2,0.929,0.548,0.585
55.626,,0.945,,0.583
62.417,68.0,0.659,0.474,0.728
,99.9,,0.785,0.225
,,0.857,0.731,0.438
59.307,38.4,0.866,,0.54
,,0.997,0.845,0.356
73.676,99.4,0.982,0.76,0.305
82.14878049,100.0,0.961,,0.123
,100.0,0.963,0.905,
70.881,100.0,0.949,0.741,
79.246,100.0,0.95,,
,,0.87,,
,,,,
72.47073171,,1.018,0.808,0.157
80.58780488,,0.972,0.916,0.075
73.666,91.1,,0.712,
58.965,34.7,,,
69.707,87.4,,0.606,0.53
67.021,,0.934,,0.474
,99.5,0.917,0.751,0.173
,58.0,,,0.499
,,0.989,0.75,0.444
,95.3,0.993,0.805,0.213
57.823,15.4,0.874,0.402,0.605
59.235,6.9,0.919,,
69.304,50.9,,0.562,0.501
58.476,56.3,0.865,,0.586
81.74487805,100.0,0.984,,
50.902,,,0.368,0.687
50.781,8.1,,0.386,0.701
,99.6,0.964,,
76.452,100.0,0.963,0.717,
75.827,97.8,0.993,0.746,0.46
79.403,99.6,0.977,,0.313
77.12682927,100.0,0.981,0.838,
77.87,98.5,0.958,,
80.402,,0.974,0.861,0.131
78.17560976,100.0,0.985,0.881,0.145
80.3,100.0,0.98,0.933,
72.713,98.4,0.994,0.722,0.478
,98.0,0.962,0.755,0.404
70.052,99.9,,0.694,0.572
71.771,95.0,0.98,0.667,0.398
,100.0,1.025,,
51.486,57.5,0.952,0.546,
62.373,30.8,0.855,0.441,
67.428,,0.941,0.726,
,100.0,,0.926,0.061
82.2195122,100.0,0.99,0.887,
64.776,86.4,0.914,0.685,0.562
72.628,100.0,,,0.364
,,0.966,0.934,0.078
62.42,,0.906,0.6,
81.28536585,100.0,,0.871,0.121
,88.1,0.925,,
57.791,32.2,0.831,,0.644
58.232,16.3,,,0.639
67.473,,,,
62.605,38.9,0.892,0.521,
,87.2,0.985,0.603,0.452
75.56585366,,0.99,0.84,0.25
82.06097561,100.0,,0.929,0.072
68.46,,,,0.565
69.264,96.5,0.926,0.683,
74.449,,0.863,0.769,0.525
68.253,99.0,0.81,0.667,0.568
80.94878049,,0.977,,0.121
,100.0,,0.904,
,100.0,0.969,,0.086
56.748,61.5,0.837,0.483,0.647
73.412,,0.975,,
,100.0,0.964,0.91,0.125
74.562,99.7,0.872,0.719,
70.62,,1.009,,
,40.1,,0.554,
79.164,100.0,1.003,0.819,0.216
,100.0,1.024,0.843,0.23
78.765,,,0.759,0.458
49.002,,0.991,0.49,0.556
59.943,,0.837,0.475,0.658
72.34,77.1,0.966,0.716,0.252
73.91463415,100.0,,0.854,0.137
81.8,100.0,0.979,0.921,
63.962,12.9,,0.499,0.579
59.729,9.0,0.91,0.478,
75.035,99.6,0.964,0.785,
79.057,99.4,0.937,0.718,0.374
57.357,,0.852,0.407,0.665
,100.0,0.959,,0.193
63.911,37.6,0.867,0.531,0.647
74.01707317,99.4,,0.782,0.362
74.739,99.1,0.951,0.76,0.371
69.099,99.6,,,0.253
68.585,,1.022,,0.336
76.4902439,99.7,,0.817,0.161
72.122,97.2,0.838,0.635,
,22.4,0.911,,0.554
64.815,,,0.543,0.549
58.694,47.4,,0.611,
,,0.927,0.57,0.498
81.30487805,,0.966,0.929,0.041
81.40487805,,0.971,0.929,0.146
72.704,81.9,,0.634,0.45
60.239,15.2,0.81,0.362,0.664
,,0.85,0.506,
75.4,99.7,,0.75,
81.75121951,100.0,0.995,0.949,
77.246,100.0,,0.809,0.335
65.15,89.3,0.741,0.518,0.561
77.038,,0.995,0.79,0.493
63.961,17.8,0.909,0.518,0.592
72.757,99.0,0.97,0.715,0.454
74.967,92.1,0.953,0.75,0.43
70.835,,,,0.443
77.0,100.0,1.007,0.863,
80.72195122,100.0,0.987,0.845,
79.536,100.0,,0.834,0.54
75.06341463,98.1,0.984,,0.314
,100.0,1.023,,
,15.2,,0.508,0.423
72.391,97.0,0.953,0.71,0.475
66.328,65.0,0.899,0.573,
76.626,100.0,,0.845,0.307
66.072,57.0,,0.496,0.542
75.18536585,99.9,0.964,0.785,
,13.5,0.876,0.459,0.653
82.24634146,,,0.923,0.07
,100.0,,,0.186
,,0.989,0.9,
62.533,,,0.704,
,100.0,0.932,,0.108
55.751,,,,0.606
,100.0,,,0.084
74.239,90.2,,0.756,0.395
63.678,43.1,0.858,0.497,0.594
69.682,,,0.734,0.488
81.95609756,100.0,0.99,,0.048
,100.0,0.968,0.948,
63.827,90.4,,,0.486
68.885,99.0,0.894,,
,,0.932,,0.569
77.083,99.4,,0.747,
66.44,59.2,0.903,,0.411
58.684,,0.808,,0.605
70.505,95.1,0.964,0.725,0.429
,100.0,0.987,0.806,0.364
,99.7,0.91,,
76.297,100.0,0.917,0.799,0.354
68.74,,0.954,0.73,0.217
59.763,13.9,0.907,0.509,0.548
,100.0,1.014,0.773,0.305
,,0.92,,0.161
,100.0,0.966,0.922,
78.74146341,100.0,0.989,,0.229
77.24,99.6,1.017,,0.333
,,0.945,0.693,0.29
73.196,99.4,1.019,0.774,0.488
,98.5,1.0,0.676,0.32
59.878,30.1,0.933,0.554,
57.458,,0.942,,
62.545,89.5,0.63,0.479,0.718
78.407,100.0,,0.792,0.219
75.11,,,0.735,
,32.0,0.884,,
,100.0,0.995,0.846,0.351
,99.7,0.985,0.764,0.313
,,,0.931,0.117
,100.0,,0.909,0.083
71.116,100.0,0.958,0.745,0.345
79.328,100.0,,0.83,
69.986,62.4,,0.583,0.568
76.476,,1.027,0.789,0.294
72.97073171,96.8,1.017,0.812,0.149
81.28780488,100.0,,0.921,0.068
73.311,,0.972,,0.426
,34.1,,0.524,0.618
70.049,,0.925,0.617,
67.163,,,0.684,0.437
75.659,,0.917,,0.167
62.608,60.0,0.983,0.696,
,,,0.754,
74.46585366,95.9,0.992,0.807,0.232
58.359,19.2,0.881,0.408,0.601
,7.0,0.992,,0.525
69.736,,,,0.493
58.935,56.8,0.837,0.551,0.584
81.78439024,,0.985,,0.109
,,0.794,0.37,0.684
,,0.763,,0.699
,100.0,0.967,0.841,
76.717,100.0,0.967,0.725,0.233
76.043,97.8,0.989,,0.433
78.774,99.4,,0.796,
77.47804878,100.0,0.99,,0.119
77.853,98.7,,0.771,0.313
80.771,,0.98,0.865,
78.82439024,,0.985,0.887,0.146
80.7,100.0,,0.932,0.035
,,0.993,0.728,
,99.0,,0.76,0.396
70.415,,0.89,0.699,0.567
71.746,95.1,0.977,0.666,
77.03414634,100.0,1.021,0.879,0.163
,,0.961,,
,27.2,0.879,,
,93.0,,0.729,0.364
,100.0,0.988,0.927,
82.7195122,100.0,0.989,0.892,
,87.1,0.91,0.694,0.561
73.099,,0.982,,0.362
81.0902439,,0.965,0.937,0.078
,,0.919,0.6,
81.38536585,100.0,,0.879,0.118
71.964,,,,0.523
57.886,33.5,0.838,0.435,0.637
58.61,17.2,0.878,0.466,0.637
,86.9,0.964,0.681,0.477
62.987,39.6,0.898,,
72.259,88.7,0.983,,
,100.0,0.988,0.838,0.248
,100.0,0.977,0.938,0.07
69.074,85.1,,,0.558
69.533,97.0,,0.687,0.485
74.782,100.0,0.86,0.773,0.527
68.914,99.2,0.813,,0.571
81.34878049,,0.977,0.914,0.115
82.15365854,100.0,0.974,0.908,
,,0.971,,0.082
57.208,61.9,0.848,0.502,0.649
72.982,93.3,1.0,0.714,
,,0.966,0.914,0.124
,,0.874,0.719,0.468
,,1.008,0.799,0.229
61.816,36.0,0.928,0.558,0.538
79.445,100.0,1.0,,0.319
74.12439024,,1.026,,
78.973,,0.893,0.75,0.462
,27.8,0.99,0.496,
59.121,9.4,,0.472,0.657
71.511,75.5,0.976,,0.26
74.51707317,100.0,1.023,0.861,0.135
82.22926829,,,0.926,0.071
64.255,23.0,0.944,0.502,0.562
60.899,11.9,0.947,,0.589
75.146,99.7,,0.792,0.263
,100.0,,0.728,0.373
57.9,,0.845,0.415,0.663
82.04634146,100.0,0.964,0.881,0.187
64.155,38.8,0.867,0.537,
,99.5,0.952,,0.37
74.797,99.2,0.952,,
69.031,99.8,1.013,0.75,
69.047,,1.027,0.729,
76.44146341,97.7,0.977,0.819,0.151
,97.3,0.841,0.644,
57.274,,,0.433,0.548
65.056,52.0,0.956,0.553,0.552
59.822,48.4,,,0.48
68.085,84.9,,0.576,0.498
,,,0.931,0.038
,100.0,0.963,0.93,
,81.9,1.0,,
60.786,15.7,0.813,,0.66
,,0.862,0.512,0.675
75.45121951,,0.945,,
,100.0,0.997,,0.044
77.446,,0.932,,
65.284,90.1,0.746,0.527,0.555
77.248,,0.998,0.794,0.438
64.259,,0.913,0.533,0.586
72.878,99.0,0.971,0.716,0.461
,92.9,,0.755,0.427
71.151,,,,
77.60243902,100.0,1.005,0.865,0.145
81.12195122,100.0,,0.848,0.091
,100.0,1.02,0.839,0.531
74.9097561,98.4,,0.811,0.316
70.74365854,,1.02,0.818,0.277
64.94,,0.942,0.513,
,,0.953,0.711,
66.845,68.6,0.908,0.584,0.533
76.757,100.0,,,0.303
66.452,61.0,,0.502,0.538
75.33658537,,,0.788,
56.393,18.8,0.878,0.461,0.652
82.49512195,100.0,0.984,,0.061
,100.0,,,
81.07804878,100.0,0.999,0.902,0.067
,85.9,0.978,,0.433
81.72195122,100.0,0.934,0.906,0.1
54.973,4.3,0.855,,0.604
83.22926829,100.0,0.98,0.884,0.079
74.651,,0.961,0.76,
64.269,,0.863,0.504,
,94.6,0.999,0.736,0.485
82.25365854,100.0,0.993,0.935,0.044
83.19756098,100.0,,,0.042
63.153,90.2,,0.553,0.482
69.069,99.1,0.898,0.656,0.336
63.873,23.5,0.934,0.515,0.57
77.415,99.5,1.009,0.778,
,,,0.622,
58.853,,,0.505,0.595
70.54,95.9,0.965,,0.64
74.215,100.0,0.988,0.809,0.363
75.65,99.8,0.914,,0.284
,,0.922,,0.346
68.614,100.0,0.957,,0.189
60.408,,0.907,0.512,0.545
71.18658537,,,0.773,
79.044,100.0,0.921,0.859,
81.30487805,100.0,0.98,0.924,
,,0.99,0.919,0.217
77.366,99.7,1.018,0.808,
70.234,99.8,0.946,,0.289
,,1.019,0.77,
,99.2,1.001,0.68,
60.699,27.9,0.941,0.557,0.579
,,,0.576,0.545
62.659,71.5,,0.478,0.706
78.644,,0.984,,0.204
,,0.865,0.74,
60.655,,,,
76.76,,1.0,0.848,0.345
74.436,100.0,0.986,0.766,
82.4,100.0,0.963,0.933,0.111
,100.0,,0.91,0.084
,100.0,0.958,0.748,0.335
,100.0,0.932,,0.238
70.491,,0.876,,
76.65,100.0,1.03,0.791,0.299
73.62439024,97.4,1.014,0.812,0.139
80.99268293,100.0,0.972,0.924,0.063
,91.8,0.976,0.708,0.418
,,0.861,0.529,
,95.4,,0.627,
67.318,91.5,0.945,,
76.182,,0.92,0.761,0.165
63.818,,0.981,0.702,0.489
74.332,99.7,,0.753,0.437
,96.6,0.992,0.809,0.218
58.845,16.2,,,
,,0.931,,0.517
,,,,
69.873,62.7,0.916,,0.484
59.658,,0.874,0.56,0.582
81.81560976,,0.984,,0.103
52.793,,0.788,0.384,0.68
,,0.763,0.389,0.697
,99.7,0.965,0.846,0.277
,,,0.733,0.224
76.257,,,,0.43
79.086,,0.98,0.798,0.31
77.27560976,,0.984,0.843,0.144
77.772,99.0,0.952,,0.312
,,0.98,0.871,0.117
78.57804878,,0.986,0.891,0.139
80.70243902,100.0,0.978,0.936,0.035
72.953,98.6,1.004,0.736,0.471
76.789,98.8,0.96,,0.388
,,0.903,,0.563
71.814,,0.981,0.668,
,100.0,1.026,0.882,0.13
55.019,,0.967,0.575,0.559
63.649,,0.889,0.46,0.536
66.844,,0.939,,0.346
,,0.989,0.93,0.054
82.32195122,,0.988,0.892,0.097
,87.3,0.909,,0.557
73.297,100.0,0.986,,0.355
80.64146341,100.0,,0.938,0.078
,74.0,0.912,0.607,0.554
81.03658537,,0.973,0.88,
72.103,90.5,0.935,0.639,0.522
58.134,,,0.44,0.63
59.128,20.1,,0.472,0.635
68.201,88.0,0.965,0.684,0.476
,40.8,,0.529,0.628
72.487,,,0.613,
75.56829268,100.0,,0.838,0.247
82.46829268,100.0,,,0.063
69.636,88.0,,0.629,0.525
69.699,,0.929,,0.478
75.124,100.0,0.866,0.776,0.514
69.44,99.4,0.813,0.675,0.555
,100.0,,,0.109
,100.0,0.977,,0.104
82.54390244,100.0,,0.882,0.079
57.762,62.6,0.858,0.513,0.648
72.394,94.9,0.982,0.713,0.392
,100.0,0.967,,0.115
75.011,99.9,0.876,0.718,
,100.0,0.997,0.805,0.214
,41.6,0.929,0.561,
,100.0,1.005,0.83,
,,,0.85,0.227
79.229,99.7,0.892,0.746,
51.101,31.8,,0.503,0.558
59.148,15.2,0.846,,
71.698,73.8,0.975,0.699,0.267
,100.0,1.023,0.862,0.136
82.29268293,,,,
64.339,23.8,0.955,0.504,0.559
61.378,10.8,0.95,0.491,0.585
,99.9,0.981,0.797,0.261
79.695,99.8,0.936,0.736,0.362
,,0.869,0.416,0.659
81.89756098,,0.968,,0.19
64.485,39.5,0.872,0.544,0.635
74.35317073,,,0.795,0.396
74.682,99.0,0.954,0.768,0.349
,99.9,,,0.264
69.498,88.0,1.029,,
76.44878049,99.5,0.968,0.822,0.146
72.92,97.3,0.844,0.654,0.451
58.151,,0.924,0.44,0.54
65.561,60.5,0.947,0.562,0.493
60.7,51.6,,0.628,
,82.0,0.938,0.579,0.495
,100.0,0.965,0.932,
,100.0,,0.931,0.136
72.983,,0.96,0.647,
,,,0.376,0.656
51.841,52.5,0.862,,
75.40243902,99.9,0.939,0.762,0.155
,100.0,0.993,,0.04
77.687,100.0,0.936,,0.341
65.697,91.0,0.754,0.534,
77.468,91.6,,0.8,0.433
64.701,,0.921,0.541,
73.191,,,0.723,0.458
75.621,93.9,,0.759,
71.268,89.1,,0.698,
,100.0,1.006,0.868,0.134
,100.0,0.985,0.85,
80.064,100.0,1.023,,0.523
74.91219512,98.8,0.975,0.813,
,95.5,,,0.253
65.298,22.8,0.948,,
72.515,,0.955,0.716,0.443
67.249,67.3,,0.596,
76.918,,0.895,0.859,0.293
66.879,60.5,0.887,,0.535
75.28780488,99.9,0.973,0.794,0.159
57.189,,0.88,0.453,
82.74390244,100.0,0.981,,0.057
76.56341463,100.0,0.991,0.851,
,,1.003,0.903,0.063
63.95,,,,0.427
82.02439024,,0.934,,
55.566,4.8,0.851,0.412,0.603
,,,0.889,0.074
74.927,94.3,0.964,0.764,
64.659,,,0.508,
70.8,,1.001,0.744,
,100.0,,0.937,0.039
,100.0,,0.954,0.039
65.124,,0.852,0.556,0.473
69.306,,,0.657,0.329
64.651,26.2,,,
77.717,99.6,,0.781,0.416
67.137,67.3,0.917,,0.397
59.396,44.7,0.798,,0.592
70.607,,0.966,0.73,0.637
74.503,,,0.816,0.349
,,0.919,,
76.646,100.0,,,0.335
68.782,,,0.74,0.189
61.086,,0.911,,
,,,0.774,
,100.0,0.922,0.865,
,100.0,,0.924,0.13
78.6902439,,,0.92,0.219
,,1.018,0.811,0.297
70.475,,0.945,0.701,0.297
,100.0,1.018,0.767,0.487
73.876,99.3,,0.684,0.316
61.208,31.1,0.95,0.562,0.567
59.591,33.7,,0.582,0.54
63.136,97.7,0.682,0.481,0.692
,99.9,0.988,,0.191
75.732,,,0.743,0.428
61.092,41.8,0.9,0.596,0.529
76.308,99.9,0.996,,0.338
,,0.986,0.765,
,100.0,0.974,0.935,
,,0.964,,0.082
72.004,,0.955,0.75,0.328
79.557,100.0,0.932,,0.236
,75.9,0.893,0.612,0.551
76.815,100.0,1.043,0.794,0.296
73.82682927,98.0,,0.813,0.121
,100.0,0.973,0.927,0.06
73.399,,0.977,0.712,
,37.0,0.867,0.53,0.618
70.602,99.3,0.931,0.638,0.486
67.628,,,,0.43
76.808,100.0,0.921,0.77,0.167
65.464,64.2,0.983,0.713,0.48
74.442,,0.992,0.755,
74.81219512,97.3,0.994,0.809,0.216
,16.6,,0.427,0.613
60.793,,0.929,0.43,0.514
75.742,87.5,0.982,0.67,0.391
70.224,68.8,0.925,0.581,
,59.8,0.873,0.564,0.579
81.92487805,,0.985,0.928,0.087
53.46,13.4,0.795,0.391,0.701
,9.2,,0.391,0.695
80.079,100.0,0.966,,
77.218,,0.975,0.74,0.221
76.471,98.4,0.991,,0.427
79.459,,0.983,0.803,
,,0.986,,0.157
,99.2,0.954,0.774,0.309
81.056,,,,0.101
79.02682927,100.0,0.986,0.895,0.138
,100.0,0.979,,0.034
,,1.001,0.755,0.457
76.763,98.7,,0.762,0.376
,100.0,0.91,0.713,0.443
,,,0.671,
77.64146341,100.0,,,0.126
56.659,,0.981,0.586,0.557
,42.9,,,
67.24,93.4,,,
81.42926829,,0.989,,0.048
82.57317073,100.0,0.988,0.895,
65.802,88.1,,0.702,
73.569,100.0,,0.794,0.326
,100.0,0.97,0.941,0.085
63.89,,0.929,0.611,0.55
81.38780488,100.0,0.97,0.877,0.124
,,0.931,0.639,0.513
58.763,33.5,0.838,0.45,0.62
,22.9,0.873,,0.632
,,,0.691,
63.392,40.4,0.906,0.532,0.774
72.588,91.6,,,
76.06341463,100.0,,0.843,
,100.0,0.978,0.948,
70.117,,0.848,,0.516
69.798,97.6,0.933,0.699,
75.6,,0.881,0.786,
,99.7,,0.679,0.543
81.65365854,100.0,,0.929,0.092
,100.0,,,0.101
,100.0,,0.887,0.075
58.06,64.3,0.861,,
72.02,96.6,0.989,,0.379
83.98487805,,,,0.102
,100.0,0.887,0.718,0.442
,100.0,,0.805,0.19
62.163,,,0.569,0.527
,,1.008,,0.296
74.5804878,100.0,1.028,0.855,0.225
79.505,99.8,0.892,,
,35.1,0.99,,0.558
60.416,17.7,0.851,0.478,
71.756,72.2,0.975,0.696,0.268
74.67073171,,1.023,0.868,
,100.0,0.987,0.923,
64.997,22.9,0.948,0.505,0.556
62.209,,0.956,,0.58
,99.9,0.977,,
79.872,100.0,,0.741,
58.731,,0.861,0.421,0.677
,,0.965,0.891,0.19
64.768,41.2,0.875,0.541,0.633
,99.7,0.956,0.801,
74.412,99.5,0.957,0.772,
69.917,,1.014,0.756,0.257
,90.8,1.03,,
,99.6,,0.824,0.126
73.284,,,0.661,0.44
,26.2,0.919,0.443,
65.685,,,0.572,0.51
61.682,49.7,1.014,0.632,0.454
68.776,90.7,0.942,,0.479
,,0.966,,0.03
81.65853659,,0.971,,
,83.9,0.959,,0.434
,17.0,0.823,,
52.043,59.3,0.859,0.521,0.672
,100.0,0.938,0.767,0.155
,100.0,0.99,,
,100.0,,0.833,0.334
65.88,,0.775,,0.545
,92.4,1.002,0.805,0.425
64.84,13.5,0.924,0.547,0.576
73.534,,0.974,0.721,0.455
75.789,94.2,0.953,,0.408
,92.0,0.982,0.7,0.422
,100.0,1.007,,0.132
81.12439024,100.0,0.986,,
,100.0,1.022,0.85,0.515
75.2097561,,0.985,,0.32
71.65121951,99.4,1.017,,0.247
65.737,29.4,,0.524,
,98.9,,,0.409
67.492,69.4,0.906,0.603,0.523
77.064,,0.9,0.864,0.287
67.497,64.5,0.884,0.507,0.533
75.68780488,99.9,0.976,0.8,0.145
,,0.884,0.457,0.643
82.84634146,100.0,,,0.048
,,,,
81.17560976,,,0.91,0.057
,83.9,0.982,,
82.27560976,,0.936,0.912,0.086
55.544,5.3,0.85,,0.598
83.32926829,,0.985,0.895,0.07
75.331,97.5,0.959,0.767,0.376
,,0.868,0.511,
,95.8,1.001,,
82.30731707,100.0,,0.939,0.038
83.60243902,100.0,,0.956,
65.993,89.8,0.851,0.56,0.465
69.549,99.3,,0.66,0.295
65.386,32.8,0.938,,0.567
78.049,,0.996,0.785,
,76.5,,0.604,
,,,0.518,0.59
,97.0,0.967,0.735,
74.281,100.0,,0.815,0.347
,100.0,0.925,0.737,0.273
76.66,100.0,,0.823,
68.777,100.0,0.955,0.742,
,26.7,0.918,,
71.47634146,100.0,,0.779,
79.335,,0.921,0.87,0.118
81.15609756,,0.97,,0.125
,100.0,0.989,0.922,
77.571,99.7,1.021,0.815,0.29
70.755,,,,0.286
,99.4,1.018,0.757,0.499
73.938,,,0.688,0.306
61.794,35.4,,0.564,0.545
60.306,42.5,0.946,0.588,
63.016,97.7,0.703,0.482,0.678
79.047,99.9,0.991,0.802,0.17
75.743,99.5,,0.744,0.44
,42.9,,,0.538
76.833,100.0,0.993,0.851,0.328
74.906,99.7,0.99,0.768,
82.5,100.0,0.966,0.937,
,100.0,,0.916,0.072
72.248,,,0.753,
79.689,100.0,,0.869,0.228
,88.0,0.902,0.622,0.534
76.936,100.0,,,0.289
74.12926829,,1.01,0.817,
81.49268293,,0.973,,0.057
,,0.98,,0.414
59.856,,0.871,0.53,0.615
,97.7,0.933,0.647,0.473
,91.8,0.95,0.708,
76.935,,0.922,0.772,0.162
,67.4,0.985,,0.468
74.827,99.8,0.99,0.759,0.421
74.81463415,,0.993,,0.208
59.536,17.0,0.893,0.438,0.6
,9.3,,0.428,0.51
,,0.982,0.675,0.385
70.515,89.1,0.919,0.586,
,,0.876,0.571,
81.83292683,,0.987,0.931,
53.721,14.1,,0.398,
52.308,10.9,,0.393,
80.35,99.7,0.965,,0.243
77.248,100.0,0.981,0.747,
76.646,,,0.761,
79.377,,0.98,0.807,0.307
77.82682927,100.0,,0.852,
77.529,,0.958,0.779,0.31
81.328,100.0,,0.887,0.105
78.97804878,100.0,0.987,0.897,0.133
81.10243902,100.0,,,0.027
,,1.006,0.757,0.454
,99.2,,0.762,0.376
71.302,100.0,0.916,0.721,0.438
72.311,96.8,,,
,,,,
57.895,,0.978,,0.555
64.838,44.3,0.903,0.48,0.525
,,0.935,0.741,
81.63170732,100.0,0.989,,0.042
82.57560976,100.0,0.989,0.898,0.073
66.189,,0.907,,0.549
73.57,100.0,0.983,0.8,
,,,0.944,0.087
64.013,79.0,0.857,,0.538
81.28780488,,,0.88,0.129
72.551,,0.929,0.64,0.52
59.109,35.4,0.845,,0.614
60.066,26.0,,,0.63
,90.0,0.971,,
,,,,0.637
72.692,86.5,0.972,,
75.81707317,100.0,0.98,0.845,0.248
82.66097561,100.0,0.977,,0.056
,,0.851,0.644,0.51
69.936,,0.933,0.704,0.455
75.971,99.9,0.888,0.789,
70.413,99.9,0.81,,0.571
,100.0,0.976,0.934,0.086
82.55121951,100.0,0.987,0.917,0.094
82.94634146,100.0,,0.888,0.07
58.48,,0.87,0.534,0.635
71.911,97.4,0.991,0.715,0.372
84.0997561,,0.97,0.922,0.093
75.502,100.0,,,0.436
72.95,100.0,0.992,0.811,0.177
,55.8,0.936,,
79.781,100.0,1.008,0.835,0.258
,100.0,1.03,,0.204
79.654,99.9,0.894,0.75,0.462
53.064,33.7,0.989,,0.56
60.553,24.2,0.857,0.481,0.655
,,,0.714,0.264
,100.0,1.02,,0.133
,100.0,,0.919,0.058
,24.1,0.951,0.507,0.554
,12.7,,,0.576
75.476,100.0,0.977,0.805,
79.943,99.8,0.934,0.746,0.346
59.132,34.8,0.849,0.426,0.676
82.34634146,100.0,0.973,0.901,0.188
,,,0.545,0.625
74.51463415,99.6,0.963,0.805,0.384
74.138,100.0,0.959,0.775,0.336
,,1.015,,0.242
,93.6,,,0.326
,100.0,,0.83,0.124
73.66,100.0,0.847,0.67,
59.771,,0.912,0.445,0.544
,69.8,0.955,0.58,0.513
62.293,,,,
68.91,86.6,0.931,,
81.76097561,,,,0.029
,100.0,0.966,0.935,0.112
73.554,84.6,0.958,0.659,0.431
62.16,,,0.39,0.637
,54.4,0.861,0.526,0.67
75.95365854,100.0,0.938,,0.143
82.6097561,100.0,0.989,0.959,0.023
77.924,100.0,0.928,0.831,
66.297,92.7,0.754,0.543,0.543
77.795,93.7,,0.811,0.417
65.103,19.2,,0.552,0.729
73.644,,0.971,0.724,0.454
75.879,94.8,0.951,0.77,0.404
71.516,,0.981,0.704,
77.75365854,100.0,1.006,0.875,0.125
,100.0,0.987,,
80.717,,1.027,0.849,0.176
75.2097561,100.0,0.982,,0.283
,100.0,1.005,,
,34.1,,0.526,
72.59,96.8,0.984,0.716,0.407
,74.3,,,0.517
77.16,100.0,0.898,0.86,0.298
67.75,,0.88,0.509,
,100.0,,0.802,0.138
,23.4,0.887,,0.64
83.09512195,100.0,,0.935,0.048
,,0.991,0.856,0.193
,100.0,0.994,0.913,0.054
65.402,,,0.72,0.407
,,0.938,0.916,
,4.2,0.851,0.395,0.597
83.28292683,100.0,,0.897,
,97.5,0.962,0.771,0.372
65.445,,0.87,0.514,
,96.6,1.002,,
82.4097561,100.0,,0.941,
83.55121951,100.0,,,0.034
68.481,89.6,0.866,0.572,0.466
,99.3,,0.665,0.28
65.999,32.1,0.939,0.528,
,,,,0.419
,79.5,,0.606,0.394
,48.0,0.84,0.524,0.588
70.713,,,,
74.23,100.0,0.986,0.817,0.348
75.845,100.0,,0.74,
77.141,100.0,0.93,0.833,0.311
,100.0,0.955,,0.184
,,0.888,0.52,0.534
,100.0,1.014,0.782,0.26
79.504,,0.945,,0.112
81.25609756,100.0,,,0.117
78.53902439,,,0.924,0.209
77.625,99.8,1.018,0.819,
,,0.944,,0.278
,99.2,1.009,,0.481
,100.0,1.003,,
62.12,40.3,0.993,0.568,0.54
,44.0,0.952,,0.532
63.081,93.4,0.71,0.483,
79.184,100.0,0.997,0.806,0.164
76.066,,0.876,0.745,
,45.3,0.903,0.595,0.537
76.999,100.0,,0.85,0.315
75.064,,0.987,0.771,0.26
,100.0,0.976,0.941,0.092
81.69268293,100.0,0.966,0.917,0.061
,100.0,0.952,,
79.857,100.0,0.928,0.879,0.2
72.567,86.9,0.89,,0.533
77.067,100.0,1.034,0.797,0.272
74.17560976,99.3,1.008,0.818,
,100.0,0.974,,0.053
73.703,91.7,0.967,0.706,0.415
,39.0,,0.53,
71.129,100.0,0.936,0.658,0.429
,92.8,0.954,0.714,
77.093,,0.922,,0.162
65.422,68.3,0.976,0.716,0.474
,99.7,0.99,0.764,
74.96341463,98.7,,,
60.047,,0.884,0.449,0.598
61.688,9.5,0.933,0.428,
75.733,90.2,0.982,0.673,0.379
70.561,80.7,,0.591,0.466
,62.2,0.882,0.577,0.572
,100.0,0.987,0.933,0.073
54.369,,0.807,,
52.825,10.1,0.767,0.398,0.69
,100.0,0.968,0.856,
,100.0,0.981,0.755,0.206
76.748,,,,
79.484,,,,0.285
78.07073171,,0.995,,
77.496,99.6,0.958,0.783,
81.382,,,0.892,0.11
79.02926829,100.0,0.984,0.894,0.129
,,0.983,0.942,
73.232,98.9,1.009,0.764,0.451
,,0.965,0.762,0.375
71.367,,0.905,0.729,
72.555,,0.981,0.68,0.37
78.24390244,,1.025,0.891,0.103
,,0.98,,0.563
,44.8,,0.489,0.525
67.81,95.1,0.936,0.745,0.325
81.73414634,,0.989,,0.037
82.67560976,100.0,0.99,0.901,0.078
,89.6,,,0.549
,,0.987,0.804,0.298
80.89268293,100.0,0.974,0.945,
64.122,80.4,,,0.539
,100.0,0.969,0.886,0.127
72.726,94.2,,,0.517
59.349,45.0,0.846,,0.611
60.502,28.4,,,
68.896,90.9,,,
64.019,,0.898,0.541,0.636
72.814,91.6,0.986,,
76.06585366,100.0,0.986,,0.229
,100.0,,0.959,0.053
70.71,,0.849,0.645,
,,0.936,0.71,0.453
,100.0,0.889,,0.452
71.514,99.9,0.801,,0.569
82.20487805,100.0,,0.937,0.084
,100.0,0.98,0.919,0.089
,100.0,0.967,0.893,
58.849,,0.874,0.542,0.632
,98.2,0.993,,
84.21097561,100.0,,0.923,0.087
75.774,99.9,,,0.449
