Year,Country,Econ_Index,Institutional_Index,Quality_Of_Life_Index_FA,Sustainability_Index_FA,Ease_of_Living_Index
1993,Peru,-1.074,-0.468,0.069,-0.433,-0.426
1993,Lithuania,-0.163,1.103,0.492,0.357,0.461
1993,Latvia,-0.009,-0.192,0.446,0.113,0.123
1993,Taiwan,-0.21,1.023,1.23,0.833,0.759
1993,Morocco,-0.947,-0.016,-0.946,-0.124,-0.59
1993,Moldova,-0.782,0.074,0.107,0.614,-0.047
1993,Mexico,-0.6,0.147,0.316,0.18,0.024
1993,North Macedonia,-0.64,-0.199,0.314,0.263,-0.06
1993,Mongolia,-0.733,0.705,-0.406,0.549,-0.067
1993,Malaysia,-0.336,0.063,0.281,0.351,0.083
1993,Malta,0.092,0.076,0.795,0.817,0.443
1993,Ukraine,-0.534,-0.755,0.526,0.993,0.011
1993,Uruguay,-0.577,1.007,0.575,-0.479,0.237
1993,United States,0.999,1.564,1.603,1.847,1.479
1993,Vietnam,-1.029,-1.202,-0.62,-1.041,-0.931
1993,Turkey,-0.693,-0.208,-0.005,-0.037,-0.233
1993,South Africa,-0.679,-0.64,0.209,0.34,-0.206
1993,Serbia,-0.708,-0.756,0.367,0.313,-0.191
1993,Montenegro,-0.262,-0.271,0.376,-0.392,-0.06
1993,Tunisia,-0.827,-0.132,-0.141,0.043,-0.283
1993,Singapore,-0.104,0.637,0.864,1.122,0.604
1993,Slovakia,-0.569,1.092,0.517,0.821,0.435
1993,Slovenia,-0.215,0.883,0.772,0.539,0.518
1993,Sweden,0.792,0.908,1.366,0.137,0.924
1993,Syria,-0.988,0.349,-0.263,0.313,-0.205
1993,Thailand,-0.494,-0.1,-0.077,-0.137,-0.196
1993,Saudi Arabia,-0.031,-0.318,0.497,1.181,0.264
1993,Canada,0.405,0.569,1.52,1.125,0.944
1993,Switzerland,2.006,1.891,1.491,0.391,1.555
1993,Chile,-0.447,0.124,0.603,-0.308,0.084
1993,China,-0.841,0.068,-0.618,-0.212,-0.441
1993,Colombia,-0.888,-0.384,0.111,-0.299,-0.324
1993,Costa Rica,-0.648,0.314,0.398,-0.431,-0.009
1993,Cyprus,-0.162,0.425,0.904,0.753,0.495
1993,Czech Republic,-0.645,0.789,0.821,1.207,0.504
1993,Germany,0.711,1.227,1.435,1.101,1.152
1993,Denmark,1.193,1.616,1.388,1.037,1.344
1993,Algeria,-0.616,-0.691,-0.106,0.34,-0.313
1993,Ecuador,-0.883,-0.35,0.271,-0.116,-0.231
1993,United Arab Emirates,1.14,0.0,0.796,2.821,0.987
1993,Armenia,-0.673,-0.455,-0.008,0.02,-0.282
1993,Australia,0.399,1.537,1.563,1.427,1.245
1993,Austria,0.642,1.789,1.362,0.344,1.136
1993,Azerbaijan,-0.481,-0.063,0.032,0.674,-0.024
1993,Belgium,0.696,0.396,1.424,1.119,0.939
1993,Bulgaria,-0.877,0.345,0.444,0.686,0.125
1993,Bahrain,0.143,0.393,0.874,2.266,0.78
1993,Bosnia And Herzegovina,-0.594,-0.804,0.144,0.178,-0.272
1993,Belarus,-0.575,-0.098,0.527,0.782,0.134
1993,Brazil,-0.679,0.202,0.078,-0.581,-0.179
1993,Egypt,-0.882,-0.407,-0.161,0.088,-0.365
1993,Argentina,-0.527,0.198,0.742,0.244,0.214
1993,Spain,0.677,-0.161,1.007,0.472,0.552
1993,India,-0.989,0.651,-1.051,-0.69,-0.556
1993,Ireland,0.538,0.292,0.877,0.905,0.65
1993,Iran,-0.952,-0.526,0.094,0.449,-0.269
1993,Iceland,0.531,1.155,1.296,-0.117,0.858
1993,Israel,0.254,1.339,1.143,0.732,0.908
1993,Italy,0.54,0.941,1.09,0.675,0.853
1993,Jordan,-0.687,0.634,0.142,0.34,0.087
1993,Japan,1.64,0.761,1.453,0.867,1.239
1993,Kazakhstan,-0.629,-0.558,0.284,1.35,0.005
1993,South Korea,0.06,-0.437,0.891,0.791,0.336
1993,Kuwait,0.373,0.076,0.539,1.866,0.581
1993,Lebanon,-0.742,0.156,0.446,0.265,0.049
1993,Indonesia,-0.844,-0.369,-0.424,-0.752,-0.564
1993,Finland,0.695,1.28,1.298,0.628,1.042
1993,France,0.892,1.658,1.174,0.477,1.12
1993,United Kingdom,0.368,1.52,1.238,0.975,1.052
1993,Georgia,-0.494,-0.906,0.419,-0.022,-0.207
1993,Greece,-0.142,0.432,0.932,0.675,0.5
1993,Hungary,-0.562,1.142,0.643,0.55,0.453
1993,Croatia,0.009,-0.392,0.692,-0.078,0.135
1993,Estonia,-0.687,-0.393,0.57,1.156,0.103
1993,Hong Kong,-0.142,0.246,1.184,0.836,0.566
1994,Russia,-0.275,-0.481,0.495,1.114,0.151
1994,Nicaragua,-0.841,0.133,-0.637,-1.038,-0.556
1994,Netherlands,0.726,1.232,1.613,1.059,1.213
1994,Norway,0.82,1.431,1.564,-0.149,1.088
1994,Nepal,-0.861,-0.163,-1.164,-1.427,-0.877
1994,New Zealand,0.328,1.856,1.396,0.232,1.069
1994,Pakistan,-0.825,-0.528,-1.247,-0.745,-0.886
1994,Panama,-0.261,0.251,0.425,-0.389,0.088
1994,Philippines,-0.805,-0.242,-0.05,-0.636,-0.375
1994,Poland,-0.697,0.475,0.759,0.833,0.335
1994,Portugal,0.009,1.135,0.84,0.12,0.598
1994,Qatar,0.298,0.152,0.935,3.615,0.982
1994,Romania,-1.0,0.126,0.396,0.453,-0.012
1994,Peru,-0.425,-0.424,0.13,-0.412,-0.229
1994,Latvia,0.153,-0.022,0.428,0.014,0.185
1994,Taiwan,-0.204,0.804,1.436,0.831,0.777
1994,Saudi Arabia,0.07,-0.276,0.527,1.167,0.308
1994,Morocco,-0.854,-0.022,-0.873,-0.118,-0.542
1994,Moldova,-0.443,-0.022,-0.015,0.507,-0.045
1994,Mexico,-0.594,-0.017,0.347,0.228,0.003
1994,North Macedonia,-0.438,-0.305,0.308,0.223,-0.045
1994,Malta,0.352,0.375,0.819,0.734,0.578
1994,Mongolia,-1.12,0.473,-0.381,0.474,-0.224
1994,Malaysia,-0.301,0.218,0.33,0.372,0.151
1994,Tunisia,-0.685,-0.135,-0.079,0.035,-0.227
1994,Singapore,-0.088,1.023,0.937,1.141,0.733
1994,Ukraine,-0.42,-0.774,0.441,0.841,-0.018
1994,Uruguay,-0.452,0.933,0.605,-0.479,0.26
1994,United States,0.912,1.581,1.627,1.854,1.471
1994,Vietnam,-1.021,-0.992,-0.552,-0.992,-0.845
1994,South Africa,-0.682,-0.243,0.245,0.343,-0.094
1994,Montenegro,-0.262,-0.26,0.313,-0.399,-0.081
1994,Lithuania,-0.214,0.941,0.468,0.32,0.394
1994,Serbia,-0.683,-0.906,0.373,0.238,-0.231
1994,Turkey,-0.677,-0.192,0.002,-0.051,-0.224
1994,Slovakia,-0.726,0.856,0.577,0.762,0.349
1994,Slovenia,-0.262,0.966,0.784,0.544,0.532
1994,Sweden,0.705,1.253,1.433,0.204,1.022
1994,Syria,-1.047,-0.055,-0.244,0.32,-0.313
1994,Thailand,-0.517,-0.003,-0.022,-0.074,-0.149
1994,Switzerland,1.474,1.908,1.503,0.37,1.427
1994,Chile,-0.684,0.533,0.64,-0.271,0.146
1994,China,-0.91,-0.113,-0.557,-0.198,-0.48
1994,Colombia,-0.922,-0.464,0.141,-0.313,-0.344
1994,Costa Rica,-0.622,0.427,0.416,-0.407,0.036
1994,Canada,0.326,0.991,1.556,1.159,1.048
1994,Czech Republic,-0.646,0.823,0.888,1.151,0.528
1994,Germany,0.915,1.41,1.472,1.08,1.258
1994,Denmark,0.754,1.743,1.431,1.113,1.292
1994,Algeria,-0.996,-0.837,-0.1,0.341,-0.442
1994,Ecuador,-0.641,-0.409,0.301,-0.092,-0.171
1994,Egypt,-0.89,-0.376,-0.118,0.064,-0.348
1994,Cyprus,-0.012,0.668,0.934,0.759,0.605
1994,United Arab Emirates,1.13,0.186,0.839,2.99,1.071
1994,Argentina,-0.571,0.179,0.772,0.239,0.208
1994,Armenia,-0.956,-0.46,0.017,-0.122,-0.366
1994,Australia,0.376,1.631,1.563,1.456,1.267
1994,Azerbaijan,-0.447,-0.466,0.061,0.492,-0.133
1994,Belgium,0.758,0.775,1.473,1.162,1.073
1994,Bulgaria,-0.885,0.152,0.456,0.665,0.076
1994,Bahrain,0.141,0.371,0.893,2.244,0.777
1994,Bosnia And Herzegovina,-0.724,-0.748,0.284,-0.377,-0.325
1994,Belarus,-0.078,-0.294,0.515,0.661,0.186
1994,Brazil,-0.532,0.106,0.127,-0.581,-0.149
1994,Spain,0.885,0.368,1.056,0.492,0.757
1994,Austria,1.323,1.809,1.392,0.36,1.324
1994,Ireland,0.539,0.758,0.943,0.93,0.794
1994,Iran,-0.985,-0.648,0.133,0.502,-0.286
1994,Iceland,1.277,1.352,1.333,-0.077,1.112
1994,Israel,0.057,1.258,1.168,0.767,0.853
1994,Italy,0.441,0.93,1.145,0.661,0.843
1994,Jordan,-0.784,0.442,0.161,0.348,0.023
1994,Japan,1.946,0.903,1.489,0.92,1.371
1994,Kazakhstan,-0.538,-0.722,0.246,1.242,-0.043
1994,India,-1.032,0.396,-1.015,-0.671,-0.615
1994,Kuwait,0.247,0.176,0.709,2.225,0.688
1994,Lebanon,-0.855,-0.029,0.361,0.285,-0.052
1994,Estonia,-0.723,-0.022,0.581,1.13,0.187
1994,South Korea,-0.234,-0.09,0.951,0.846,0.379
1994,Finland,0.468,1.512,1.372,0.759,1.089
1994,France,0.849,1.566,1.259,0.465,1.114
1994,United Kingdom,0.374,1.649,1.287,0.959,1.1
1994,Georgia,-0.562,-1.003,0.486,-0.074,-0.232
1994,Greece,-0.129,0.559,0.962,0.686,0.547
1994,Hungary,-0.554,1.064,0.697,0.544,0.453
1994,Croatia,-0.609,-0.386,0.662,-0.098,-0.032
1994,Hong Kong,-0.079,0.544,1.232,0.837,0.673
1994,Indonesia,-0.916,-0.468,-0.363,-0.707,-0.579
1995,Poland,-0.69,0.635,0.79,0.831,0.387
1995,Nepal,-0.846,-0.243,-1.133,-1.415,-0.881
1995,New Zealand,0.348,1.93,1.438,0.219,1.106
1995,Pakistan,-0.851,-0.675,-1.229,-0.724,-0.92
1995,Panama,-0.228,0.152,0.443,-0.329,0.087
1995,Peru,-0.688,-0.38,0.179,-0.359,-0.258
1995,Philippines,-0.819,-0.197,-0.031,-0.525,-0.344
1995,Romania,-1.075,-0.011,0.433,0.462,-0.051
1995,Portugal,0.423,1.266,0.883,0.172,0.757
1995,Qatar,0.188,0.132,0.966,3.617,0.961
1995,Norway,1.731,1.728,1.552,-0.147,1.386
1995,Russia,-0.294,-0.625,0.496,1.082,0.106
1995,Netherlands,0.966,1.606,1.595,1.081,1.363
1995,Morocco,-0.722,-0.027,-0.854,-0.094,-0.5
1995,Moldova,-1.068,-0.12,0.01,0.442,-0.227
1995,Saudi Arabia,-0.268,-0.234,0.557,1.13,0.239
1995,Mexico,-0.611,-0.181,0.348,0.177,-0.05
1995,North Macedonia,-0.682,-0.412,0.157,0.2,-0.189
1995,Malta,0.182,0.675,0.862,0.697,0.62
1995,Nicaragua,-0.95,-0.211,-0.583,-1.023,-0.648
1995,Malaysia,-0.456,0.374,0.379,0.404,0.173
1995,Mongolia,-0.812,0.243,-0.349,0.467,-0.194
1995,Tunisia,-0.692,-0.137,-0.036,0.033,-0.215
1995,Singapore,1.136,1.409,0.991,1.101,1.148
1995,Ukraine,-0.519,-0.792,0.41,0.818,-0.062
1995,Uruguay,-0.098,0.859,0.612,-0.447,0.337
1995,United States,1.136,1.599,1.634,1.841,1.532
1995,Vietnam,-1.017,-0.782,-0.473,-0.938,-0.756
1995,Turkey,-0.828,-0.175,0.045,0.002,-0.235
1995,South Africa,-0.65,0.156,0.263,0.369,0.024
1995,Taiwan,-0.232,0.585,1.467,0.83,0.726
1995,Montenegro,-0.262,-0.248,0.381,-0.378,-0.051
1995,Serbia,-0.55,-1.057,0.35,0.277,-0.238
1995,Slovakia,-0.765,0.621,0.632,0.78,0.302
1995,Slovenia,-0.128,1.049,0.875,0.599,0.626
1995,Sweden,0.846,1.6,1.487,0.156,1.155
1995,Syria,-0.912,-0.46,-0.231,0.326,-0.375
1995,Thailand,-0.523,0.094,0.014,-0.029,-0.107
1995,Latvia,-0.692,0.148,0.483,-0.095,0.019
1995,Lithuania,-0.561,0.778,0.516,0.287,0.278
1995,Switzerland,1.691,1.925,1.516,0.389,1.493
1995,Chile,-0.594,0.943,0.676,-0.242,0.288
1995,China,-0.957,-0.294,-0.495,-0.148,-0.508
1995,Colombia,-0.891,-0.544,0.171,-0.304,-0.344
1995,Costa Rica,-0.69,0.541,0.452,-0.399,0.061
1995,Cyprus,-0.06,0.91,0.971,0.688,0.656
1995,Germany,1.102,1.594,1.502,1.075,1.361
1995,Denmark,1.718,1.869,1.449,1.043,1.56
1995,Algeria,-0.977,-0.983,-0.075,0.346,-0.464
1995,Ecuador,-0.71,-0.467,0.325,-0.069,-0.191
1995,Egypt,-0.961,-0.346,-0.076,0.08,-0.341
1995,Czech Republic,-0.501,0.857,0.937,1.154,0.59
1995,Canada,0.477,1.413,1.581,1.178,1.203
1995,United Arab Emirates,1.181,0.371,0.881,3.037,1.152
1995,Argentina,-0.063,0.159,0.779,0.234,0.332
1995,Armenia,-0.93,-0.466,0.06,0.041,-0.322
1995,Australia,0.436,1.726,1.618,1.494,1.331
1995,Austria,0.989,1.83,1.417,0.389,1.259
1995,Belgium,0.879,1.154,1.515,1.15,1.211
1995,Bulgaria,-0.649,-0.041,0.51,0.669,0.106
1995,Bahrain,0.163,0.349,0.94,2.2,0.787
1995,Bosnia And Herzegovina,-0.722,-0.694,0.442,-0.368,-0.254
1995,Belarus,-0.106,-0.492,0.381,0.588,0.072
1995,Brazil,-0.588,0.011,0.176,-0.536,-0.163
1995,Spain,0.639,0.896,1.099,0.532,0.848
1995,Estonia,-0.716,0.349,0.66,0.894,0.273
1995,Azerbaijan,-0.533,-0.869,-0.163,0.476,-0.336
1995,Iceland,0.634,1.549,1.321,-0.139,0.987
1995,Israel,0.275,1.176,1.186,0.811,0.9
1995,Italy,0.556,0.919,1.181,0.713,0.889
1995,Jordan,-0.819,0.25,0.203,0.351,-0.019
1995,Japan,1.707,1.046,1.502,0.918,1.352
1995,Kazakhstan,-0.261,-0.886,0.234,1.126,-0.036
1995,South Korea,-0.089,0.258,1.013,0.904,0.532
1995,Kuwait,0.294,0.276,0.866,2.181,0.773
1995,Lebanon,-0.758,-0.214,0.391,0.344,-0.055
1995,Iran,-0.967,-0.769,0.175,0.505,-0.297
1995,Ireland,0.45,1.225,0.98,0.948,0.904
1995,India,-1.04,0.142,-0.978,-0.651,-0.664
1995,Finland,0.628,1.743,1.407,0.645,1.182
1995,France,0.764,1.473,1.29,0.481,1.083
1995,Georgia,-0.945,-1.1,0.511,-0.505,-0.408
1995,Greece,0.209,0.686,0.981,0.706,0.673
1995,United Kingdom,0.541,1.779,1.287,0.941,1.172
1995,Hungary,-0.596,0.986,0.722,0.536,0.431
1995,Croatia,-0.463,-0.38,0.584,-0.087,-0.019
1995,Hong Kong,-0.079,0.841,1.269,0.836,0.76
1995,Indonesia,-0.898,-0.567,-0.295,-0.652,-0.567
1996,Portugal,0.366,1.397,0.932,0.124,0.786
1996,Pakistan,-0.842,-0.822,-1.192,-0.709,-0.94
1996,Panama,-0.214,0.053,0.486,-0.364,0.075
1996,Peru,-0.648,-0.336,0.203,-0.325,-0.224
1996,Philippines,-0.796,-0.15,0.018,-0.485,-0.303
1996,Poland,-0.608,0.794,0.845,0.875,0.473
1996,Qatar,0.135,0.111,1.009,3.864,0.994
1996,Romania,-1.075,-0.149,0.463,0.422,-0.081
1996,Russia,-0.543,-0.769,0.557,1.065,0.027
1996,Saudi Arabia,0.132,-0.192,0.594,1.165,0.368
1996,New Zealand,0.242,2.003,1.463,0.256,1.112
1996,Norway,1.762,2.026,1.601,-0.112,1.491
1996,Mexico,-0.51,-0.344,0.391,0.194,-0.048
1996,North Macedonia,-0.365,-0.518,0.205,0.332,-0.099
1996,Malta,-0.19,0.974,0.851,0.679,0.596
1996,Nepal,-0.764,-0.322,-1.078,-1.411,-0.86
1996,Mongolia,-1.109,0.011,-0.324,0.391,-0.329
1996,Malaysia,-0.538,0.529,0.44,0.47,0.222
1996,Nicaragua,-0.948,-0.555,-0.522,-1.002,-0.709
1996,Netherlands,0.882,1.98,1.62,1.131,1.452
1996,Singapore,1.136,1.794,1.052,1.083,1.263
1996,Turkey,-0.781,-0.158,0.094,0.04,-0.196
1996,Ukraine,-0.657,-0.811,0.415,0.727,-0.113
1996,Uruguay,-0.486,0.785,0.649,-0.367,0.247
1996,United States,1.047,1.616,1.646,1.873,1.523
1996,Vietnam,-1.017,-0.572,-0.406,-0.896,-0.674
1996,Tunisia,-0.727,-0.139,0.019,0.035,-0.205
1996,South Africa,-0.735,0.554,0.231,0.393,0.095
1996,Montenegro,-0.259,-0.236,0.459,-0.318,-0.011
1996,Serbia,-0.445,-1.206,0.38,0.457,-0.211
1996,Slovakia,-0.757,0.386,0.693,0.78,0.267
1996,Slovenia,0.054,1.132,0.942,0.645,0.723
1996,Sweden,1.415,1.946,1.536,0.255,1.416
1996,Thailand,-0.411,0.192,0.067,0.022,-0.028
1996,Syria,-0.957,-0.864,-0.213,0.342,-0.478
1996,Moldova,-0.928,-0.216,0.003,0.371,-0.229
1996,Morocco,-0.82,-0.032,-0.781,-0.119,-0.504
1996,Taiwan,-0.285,0.367,1.595,0.832,0.704
1996,Chile,-0.717,1.353,0.72,-0.169,0.386
1996,China,-0.943,-0.476,-0.434,-0.169,-0.532
1996,Colombia,-0.729,-0.624,0.22,-0.311,-0.308
1996,Costa Rica,-0.71,0.655,0.465,-0.442,0.083
1996,Cyprus,-0.254,1.153,1.002,0.714,0.683
1996,Czech Republic,-0.622,0.891,1.01,1.195,0.6
1996,Germany,1.024,1.777,1.533,1.108,1.403
1996,Denmark,1.822,1.996,1.498,1.287,1.672
1996,Algeria,-0.911,-1.129,-0.007,0.34,-0.461
1996,Ecuador,-0.695,-0.525,0.344,-0.029,-0.189
1996,Egypt,-0.883,-0.315,-0.026,0.091,-0.295
1996,Spain,0.606,1.426,1.133,0.475,0.976
1996,Estonia,-0.662,0.72,0.765,0.94,0.423
1996,Switzerland,1.811,1.941,1.546,0.408,1.54
1996,United Arab Emirates,0.9,0.556,0.911,3.003,1.133
1996,Argentina,-0.498,0.14,0.815,0.282,0.238
1996,Armenia,-0.952,-0.472,0.09,-0.039,-0.33
1996,Australia,0.508,1.821,1.63,1.516,1.38
1996,Austria,0.848,1.85,1.442,0.461,1.248
1996,Azerbaijan,-0.981,-1.272,-0.162,0.402,-0.56
1996,Belgium,0.821,1.533,1.552,1.195,1.311
1996,Bulgaria,-0.833,-0.234,0.577,0.669,0.036
1996,Bahrain,0.164,0.327,0.978,2.228,0.799
1996,Bosnia And Herzegovina,-0.728,-0.639,0.577,-0.346,-0.192
1996,Belarus,-0.834,-0.689,0.424,0.587,-0.144
1996,Brazil,-0.561,-0.084,0.219,-0.5,-0.16
1996,Canada,0.574,1.834,1.599,1.211,1.343
1996,Finland,0.817,1.974,1.45,0.777,1.322
1996,Italy,0.651,0.908,1.218,0.7,0.921
1996,Jordan,-0.908,0.058,0.227,0.347,-0.081
1996,Japan,2.126,1.188,1.533,0.928,1.504
1996,Kazakhstan,-0.937,-1.05,0.258,1.008,-0.255
1996,South Korea,-0.136,0.606,1.073,0.944,0.635
1996,Kuwait,0.219,0.376,1.005,2.088,0.814
1996,Lebanon,-0.676,-0.399,0.434,0.347,-0.065
1996,Lithuania,-0.774,0.616,0.614,0.283,0.218
1996,Latvia,-0.683,0.318,0.575,-0.085,0.097
1996,Israel,0.225,1.094,1.229,0.823,0.883
1996,Iceland,1.382,1.746,1.352,0.003,1.256
1996,Iran,-0.844,-0.891,0.224,0.513,-0.278
1996,France,0.836,1.381,1.32,0.507,1.092
1996,United Kingdom,0.843,1.908,1.324,0.972,1.297
1996,Georgia,-0.871,-1.197,0.356,-0.478,-0.464
1996,Greece,0.202,0.813,1.011,0.703,0.713
1996,Hong Kong,0.687,1.138,1.306,0.835,1.039
1996,Croatia,-0.236,-0.374,0.656,-0.125,0.058
1996,Hungary,-0.653,0.908,0.759,0.551,0.412
1996,Ireland,0.457,1.691,1.028,0.974,1.043
1996,India,-0.984,-0.114,-0.929,-0.643,-0.696
1996,Indonesia,-0.926,-0.665,-0.24,-0.624,-0.575
1998,Pakistan,-0.753,-0.834,-1.148,-0.699,-0.903
1998,Panama,-0.18,0.173,0.565,-0.237,0.16
1998,Portugal,-0.145,1.293,1.034,0.234,0.684
1998,Peru,-0.659,-0.32,0.283,-0.46,-0.215
1998,Philippines,-0.76,-0.048,0.078,-0.446,-0.242
1998,Poland,-0.759,0.794,0.972,0.773,0.465
1998,Romania,-0.637,-0.258,0.506,0.248,-0.009
1998,Qatar,0.259,0.274,1.113,4.44,1.189
1998,Russia,-0.565,-0.843,0.625,0.997,0.016
1998,Saudi Arabia,-0.047,-0.238,0.667,1.185,0.34
1998,Nepal,-0.82,-0.341,-0.998,-1.394,-0.849
1998,North Macedonia,-0.575,-0.553,0.272,0.304,-0.141
1998,Malta,0.035,1.059,0.971,0.684,0.716
1998,Montenegro,-0.704,-0.225,0.483,-0.258,-0.102
1998,Mongolia,-0.93,0.041,-0.208,0.374,-0.239
1998,Malaysia,-0.613,0.446,0.525,0.484,0.215
1998,Nicaragua,-0.889,-0.661,-0.449,-0.903,-0.68
1998,Netherlands,0.866,2.021,1.644,1.071,1.458
1998,Norway,1.746,2.007,1.699,-0.076,1.522
1998,New Zealand,0.084,1.976,1.567,0.286,1.106
1998,Singapore,0.142,1.791,1.179,0.985,1.044
1998,Ukraine,-0.834,-0.984,0.483,0.658,-0.187
1998,Turkey,-0.645,-0.237,0.209,0.035,-0.142
1998,Uruguay,-0.707,0.777,0.777,-0.348,0.237
1998,United States,1.192,1.68,1.683,1.945,1.599
1998,Vietnam,-0.949,-0.527,-0.289,-0.828,-0.594
1998,South Africa,-0.606,0.447,0.159,0.425,0.08
1998,Mexico,-0.238,-0.178,0.482,0.244,0.101
1998,Serbia,-0.643,-1.221,0.428,0.561,-0.232
1998,Slovakia,-0.513,0.363,0.802,0.769,0.359
1998,Slovenia,0.12,1.133,1.082,0.658,0.791
1998,Sweden,0.914,1.894,1.694,0.128,1.314
1998,Syria,-0.748,-0.956,-0.184,0.344,-0.439
1998,Thailand,-0.41,0.211,0.142,-0.014,-0.002
1998,Tunisia,-0.68,-0.125,0.136,0.043,-0.147
1998,Colombia,-0.679,-0.567,0.293,-0.173,-0.235
1998,Costa Rica,-0.639,0.698,0.538,-0.313,0.156
1998,Cyprus,-0.134,1.106,1.081,0.732,0.731
1998,Czech Republic,-0.627,0.791,1.071,1.101,0.581
1998,Germany,0.837,1.783,1.6,1.045,1.372
1998,Denmark,1.412,2.019,1.583,0.987,1.56
1998,China,-0.729,-0.447,-0.316,-0.145,-0.426
1998,Ecuador,-0.612,-0.481,0.409,-0.014,-0.132
1998,Egypt,-0.859,-0.293,0.04,0.11,-0.258
1998,Spain,0.53,1.423,1.2,0.549,0.991
1998,Estonia,-0.849,0.736,0.898,0.928,0.425
1998,Algeria,-0.758,-1.149,0.091,0.326,-0.396
1998,Chile,-0.509,1.192,0.805,-0.081,0.44
1998,Switzerland,1.732,2.005,1.608,0.401,1.557
1998,Canada,0.3,1.889,1.6,1.258,1.296
1998,Brazil,-0.5,-0.075,0.298,-0.478,-0.111
1998,Belarus,-0.862,-0.808,0.49,0.57,-0.161
1998,Bosnia And Herzegovina,-0.7,-0.837,0.883,-0.097,-0.09
1998,Bulgaria,-0.743,-0.076,0.608,0.583,0.095
1998,Belgium,0.862,1.438,1.595,1.188,1.311
1998,Azerbaijan,-0.72,-1.181,-0.076,0.374,-0.446
1998,Austria,0.948,1.816,1.503,0.448,1.284
1998,Australia,0.246,1.765,1.673,1.629,1.333
1998,Armenia,-0.884,-0.58,0.227,0.043,-0.28
1998,Argentina,-0.172,0.106,0.883,0.283,0.335
1998,United Arab Emirates,0.908,0.542,0.984,2.816,1.129
1998,Finland,0.755,2.08,1.565,0.591,1.345
1998,Bahrain,0.192,0.366,1.023,2.291,0.841
1998,France,0.901,1.365,1.375,0.537,1.128
1998,Japan,1.537,1.152,1.551,0.88,1.347
1998,Kazakhstan,-0.871,-0.966,0.301,0.93,-0.214
1998,South Korea,0.06,0.509,1.141,0.836,0.667
1998,Kuwait,0.42,0.297,1.048,2.302,0.891
1998,Lebanon,-0.61,-0.386,0.719,0.376,0.059
1998,Jordan,-0.84,0.172,0.294,0.347,-0.012
1998,Lithuania,-0.656,0.538,0.779,0.278,0.285
1998,Latvia,-0.385,0.326,0.709,-0.169,0.208
1998,Taiwan,0.038,0.368,1.632,0.837,0.798
1998,Morocco,-0.833,0.065,-0.713,-0.09,-0.455
1998,Moldova,-0.784,-0.207,0.071,0.309,-0.177
1998,Israel,0.503,1.01,1.32,0.817,0.963
1998,Italy,0.779,0.811,1.297,0.722,0.96
1998,United Kingdom,0.8,1.942,1.408,0.932,1.318
1998,Georgia,-0.854,-1.013,0.521,-0.578,-0.371
1998,Greece,0.375,0.8,1.115,0.744,0.796
1998,Hong Kong,1.031,1.211,1.355,0.833,1.16
1998,India,-1.034,-0.077,-0.855,-0.622,-0.67
1998,Croatia,-0.495,-0.31,0.766,0.02,0.07
1998,Iceland,0.962,1.809,1.485,-0.148,1.19
1998,Iran,-0.736,-0.807,0.31,0.52,-0.199
1998,Ireland,0.493,1.73,1.3,1.039,1.167
1998,Indonesia,-0.673,-0.896,-0.197,-0.608,-0.552
1998,Hungary,-0.685,0.936,0.85,0.542,0.442
2000,Poland,-0.683,0.691,1.076,0.718,0.486
2000,Philippines,-0.8,-0.361,0.097,-0.49,-0.33
2000,Peru,-0.591,-0.414,0.357,-0.444,-0.193
2000,Portugal,-0.306,1.19,1.065,0.319,0.642
2000,Qatar,1.375,0.39,1.126,4.323,1.484
2000,Romania,-1.087,-0.264,0.597,0.203,-0.098
2000,Russia,-0.721,-0.936,0.702,1.055,-0.01
2000,Saudi Arabia,-0.054,-0.27,0.731,1.2,0.355
2000,Panama,-0.273,0.048,0.632,-0.197,0.135
2000,Singapore,0.503,1.827,1.306,1.084,1.202
2000,Pakistan,-0.596,-0.921,-1.08,-0.688,-0.86
2000,Malaysia,-0.428,0.44,0.635,0.54,0.306
2000,Montenegro,-0.71,0.041,0.774,-0.309,0.057
2000,Mongolia,-1.03,-0.127,-0.116,0.352,-0.277
2000,Nicaragua,-0.917,-0.757,-0.314,-0.856,-0.657
2000,Netherlands,0.889,2.058,1.687,1.024,1.481
2000,Norway,1.84,1.891,1.809,-0.175,1.54
2000,Nepal,-0.779,-0.479,-0.923,-1.354,-0.841
2000,New Zealand,0.045,1.918,1.648,0.346,1.119
2000,Uruguay,-0.112,0.709,0.833,-0.389,0.382
2000,Ukraine,-1.076,-0.932,0.508,0.653,-0.226
2000,United States,1.667,1.719,1.672,1.949,1.724
2000,Vietnam,-0.801,-0.515,-0.173,-0.798,-0.509
2000,Turkey,-0.682,-0.111,0.32,0.13,-0.067
2000,South Africa,-0.533,0.443,0.092,0.406,0.071
2000,Malta,-0.119,1.246,0.991,0.617,0.721
2000,Serbia,-0.898,-1.171,0.447,0.288,-0.318
2000,Tunisia,-0.674,-0.11,0.252,0.063,-0.098
2000,Slovakia,-0.447,0.48,0.895,0.708,0.428
2000,Slovenia,-0.424,0.887,1.247,0.493,0.626
2000,Sweden,0.841,1.952,1.755,-0.005,1.312
2000,Syria,-0.596,-0.948,-0.181,0.323,-0.401
2000,Thailand,-0.54,0.307,0.222,-0.012,0.018
2000,North Macedonia,-0.566,-0.667,0.357,0.176,-0.157
