Year,Country,Economic_Rank
2009,New Zealand,29
2009,Kuwait,30
2009,Latvia,31
2009,Estonia,32
2009,Portugal,33
2009,Malta,34
2009,Poland,35
2009,Lithuania,37
2009,Saudi Arabia,38
2009,Bahrain,39
2009,Argentina,40
2009,Panama,41
2009,Hungary,42
2009,Romania,43
2009,Croatia,44
2009,Brazil,45
2009,Morocco,47
2009,Chile,48
2009,Lebanon,50
2009,Mexico,51
2009,South Africa,53
2009,North Macedonia,54
2009,Malaysia,55
2009,Thailand,56
2009,China,57
2009,Montenegro,58
2009,Uruguay,60
2009,Jordan,61
2009,Serbia,62
2009,Bulgaria,63
2009,Moldova,65
2009,Peru,66
2009,Colombia,67
2009,Costa Rica,68
2009,Indonesia,70
2009,Tunisia,71
2009,Ukraine,72
2009,Georgia,73
2009,Kazakhstan,74
2009,Azerbaijan,75
2009,Philippines,77
2009,Armenia,78
2009,Ecuador,79
2009,Nicaragua,80
2009,Algeria,81
2009,Belarus,82
2009,Pakistan,83
2009,Mongolia,84
2009,Nepal,86
2009,India,88
2010,Norway,1
2010,Switzerland,2
2010,Ireland,3
2010,Denmark,4
2010,Germany,5
2010,Sweden,6
2010,United States,7
2010,United Kingdom,8
2010,Canada,9
2010,Japan,10
2010,Finland,11
2010,Netherlands,12
2010,United Arab Emirates,13
2010,Australia,14
2010,Belgium,15
2010,Italy,16
2010,France,17
2010,Austria,19
2010,Qatar,20
2010,Singapore,21
2010,New Zealand,22
2010,Iceland,23
2010,Spain,24
2010,Cyprus,25
2010,Greece,26
2010,Kuwait,27
2010,Israel,28
2010,Portugal,29
2010,Uruguay,30
2010,Slovenia,31
2010,Croatia,32
2010,Estonia,33
2010,Saudi Arabia,34
2010,Lithuania,36
2010,Bahrain,37
2010,Latvia,39
2010,Malta,40
2010,Chile,41
2010,Brazil,42
2010,Hungary,43
2010,Poland,44
2010,Panama,45
2010,Romania,46
2010,South Africa,47
2010,Lebanon,49
2010,Mexico,51
2010,Costa Rica,52
2010,Morocco,53
2010,Malaysia,54
2010,Thailand,57
2010,Montenegro,58
2010,North Macedonia,60
2010,Tunisia,61
2010,Serbia,62
2010,China,63
2010,Argentina,64
2010,Algeria,65
2010,Colombia,66
2010,Peru,67
2010,Bulgaria,68
2010,Kazakhstan,69
2010,Philippines,70
2010,Georgia,71
2010,Jordan,72
2010,Armenia,74
2010,Ecuador,75
2010,Azerbaijan,76
2010,Belarus,77
2010,Moldova,78
2010,Indonesia,79
2010,Nepal,80
2010,Pakistan,82
2010,Ukraine,83
2010,India,84
2010,Mongolia,85
2010,Nicaragua,86
2011,Switzerland,1
2011,Norway,2
2011,Qatar,3
2011,Denmark,4
2011,Ireland,5
2011,Netherlands,6
2011,Japan,7
2011,United States,8
2011,Sweden,9
2011,Italy,10
2011,Australia,11
2011,Germany,12
2011,United Kingdom,13
2011,Belgium,14
2011,Finland,15
2011,Canada,16
2011,France,17
2011,Austria,18
2011,Singapore,19
2011,Iceland,20
2011,United Arab Emirates,21
2011,New Zealand,22
2011,Cyprus,25
2011,Spain,26
2011,Greece,27
2011,Israel,29
2011,Kuwait,30
2011,Slovenia,31
2011,Portugal,32
2011,Uruguay,34
2011,Croatia,35
2011,Brazil,36
2011,Bahrain,37
2011,Saudi Arabia,39
2011,Malta,40
2011,Argentina,41
2011,Latvia,42
2011,Estonia,44
2011,Hungary,45
2011,South Africa,46
2011,Lithuania,47
2011,Chile,48
2011,Poland,49
2011,Kazakhstan,50
2011,Montenegro,52
2011,Lebanon,53
2011,Thailand,54
2011,Bulgaria,55
2011,Malaysia,56
2011,Mexico,57
2011,Tunisia,58
2011,Costa Rica,59
2011,Romania,60
2011,Morocco,62
2011,Serbia,63
2011,Algeria,65
2011,North Macedonia,66
2011,Jordan,67
2011,Peru,69
2011,Ecuador,70
2011,Panama,71
2011,Mongolia,73
2011,Philippines,74
2011,China,75
2011,Colombia,76
2011,Belarus,77
2011,Moldova,78
2011,Indonesia,79
2011,Nepal,80
2011,Georgia,81
2011,Azerbaijan,83
2011,Armenia,84
2011,Pakistan,85
2011,India,86
2011,Ukraine,87
2011,Nicaragua,88
2012,Norway,1
2012,Switzerland,2
2012,Japan,3
2012,Australia,4
2012,Bahrain,5
2012,Denmark,6
2012,Ireland,7
2012,Saudi Arabia,8
2012,Iceland,9
2012,Belgium,10
2012,Singapore,11
2012,New Zealand,12
2012,Canada,13
2012,Sweden,14
2012,United Kingdom,15
2012,Finland,16
2012,Qatar,17
2012,Netherlands,18
2012,France,19
2012,Austria,20
2012,Kuwait,22
2012,Israel,23
2012,Italy,24
2012,United States,25
2012,Germany,26
2012,United Arab Emirates,27
2012,Cyprus,28
2012,Greece,29
2012,Malta,30
2012,Uruguay,31
2012,Spain,32
2012,Brazil,33
2012,Slovenia,36
2012,Lebanon,37
2012,South Africa,38
2012,Costa Rica,39
2012,Portugal,40
2012,Morocco,40
2012,Azerbaijan,41
2012,Kazakhstan,42
2012,Chile,43
2012,Croatia,44
2012,Estonia,45
2012,Latvia,46
2012,Argentina,48
2012,Lithuania,51
2012,Jordan,53
2012,Montenegro,54
2012,Colombia,55
2012,Malaysia,57
2012,Thailand,58
2012,Mongolia,59
2012,Hungary,60
2012,Panama,61
2012,Mexico,62
2012,Armenia,62
2012,Indonesia,63
2012,China,64
2012,Peru,65
2012,Tunisia,66
2012,Georgia,67
2012,Ecuador,68
2012,Poland,69
2012,Bulgaria,70
2012,Nicaragua,71
2012,Ukraine,74
2012,Romania,76
2012,Serbia,78
2012,Moldova,79
2012,Philippines,80
2012,Belarus,81
2012,Algeria,82
2012,Nepal,83
2012,North Macedonia,84
2012,India,85
2012,Pakistan,86
2013,Norway,1
2013,Switzerland,2
2013,Australia,3
2013,Bahrain,4
2013,Denmark,5
2013,Japan,6
2013,Iceland,7
2013,New Zealand,8
2013,Sweden,9
2013,Ireland,10
2013,Singapore,11
2013,Finland,12
2013,Belgium,13
2013,Canada,14
2013,France,15
2013,United Kingdom,16
2013,Netherlands,17
2013,Armenia,18
2013,Austria,19
2013,Italy,20
2013,Qatar,21
2013,Cyprus,22
2013,Germany,23
2013,Israel,24
2013,United States,27
2013,Greece,28
2013,Kuwait,29
2013,Malta,30
2013,United Arab Emirates,31
2013,Spain,32
2013,Slovenia,33
2013,Uruguay,35
2013,Saudi Arabia,36
2013,Azerbaijan,37
2013,Portugal,38
2013,Lebanon,39
2013,Croatia,40
2013,Argentina,41
2013,Costa Rica,42
2013,Estonia,43
2013,Nicaragua,44
2013,Chile,46
2013,Mongolia,47
2013,Brazil,48
2013,China,50
2013,Latvia,51
2013,Jordan,53
2013,Kazakhstan,54
2013,Lithuania,55
2013,Montenegro,56
2013,South Africa,58
2013,Hungary,59
2013,Panama,61
2013,Colombia,62
2013,Malaysia,63
2013,Thailand,64
2013,Mexico,65
2013,Poland,66
2013,Georgia,67
2013,Romania,68
2013,Bulgaria,68
2013,Morocco,70
2013,Serbia,71
2013,Philippines,72
2013,Belarus,73
2013,Indonesia,74
2013,Tunisia,75
2013,Peru,76
2013,Ecuador,77
2013,Ukraine,78
2013,Moldova,79
2013,North Macedonia,82
2013,Algeria,84
2013,Nepal,85
2013,Pakistan,86
2013,India,87
2014,Switzerland,1
2014,Norway,2
2014,Iceland,3
2014,Denmark,4
2014,Australia,5
2014,Ireland,6
2014,New Zealand,7
2014,Sweden,8
2014,Singapore,9
2014,Finland,10
2014,France,11
2014,United Kingdom,12
2014,Belgium,13
2014,Japan,14
2014,Netherlands,15
2014,Canada,17
2014,Italy,18
2014,Austria,19
2014,Israel,20
2014,Germany,21
2014,Qatar,22
2014,Cyprus,24
2014,United States,25
2014,Kuwait,26
2014,Greece,27
2014,Malta,28
2014,United Arab Emirates,29
2014,Spain,30
2014,Uruguay,31
2014,Slovenia,33
2014,Nicaragua,34
2014,Saudi Arabia,35
2014,Portugal,36
2014,Costa Rica,37
2014,Croatia,38
2014,China,39
2014,Argentina,40
2014,Lebanon,41
2014,Estonia,42
2014,Bahrain,43
2014,Latvia,44
2014,Azerbaijan,45
2014,Mongolia,46
2014,Kazakhstan,48
2014,Chile,50
2014,Lithuania,51
2014,Jordan,51
2014,Brazil,52
2014,Panama,53
2014,Hungary,55
2014,India,56
2014,Montenegro,57
2014,Poland,58
2014,Malaysia,60
2014,Peru,61
2014,Colombia,62
2014,Belarus,63
2014,Thailand,64
2014,Mexico,65
2014,South Africa,66
2014,Bulgaria,67
2014,Serbia,68
2014,Romania,71
2014,Ecuador,72
2014,Morocco,73
2014,Ukraine,74
2014,Armenia,76
2014,Georgia,77
2014,North Macedonia,78
2014,Indonesia,79
2014,Philippines,81
2014,Tunisia,82
2014,Algeria,83
2014,Moldova,84
2014,Nepal,86
2014,Pakistan,87
2015,Switzerland,1
2015,Norway,2
2015,Iceland,3
2015,Australia,4
2015,Kuwait,5
2015,Denmark,6
2015,Singapore,7
2015,New Zealand,8
2015,Ireland,9
2015,United Kingdom,10
2015,Finland,11
2015,France,13
2015,Canada,14
2015,Belgium,15
2015,Sweden,16
2015,United States,18
2015,Japan,19
2015,Netherlands,20
2015,Qatar,21
2015,Italy,22
2015,Austria,23
2015,Israel,24
2015,Germany,25
2015,United Arab Emirates,26
2015,Cyprus,27
2015,China,28
2015,Malta,30
2015,Uruguay,31
2015,Argentina,32
2015,Greece,33
2015,India,34
2015,Spain,35
2015,Lebanon,36
2015,Costa Rica,37
2015,Slovenia,38
2015,Bahrain,39
2015,Panama,40
2015,Estonia,42
2015,Jordan,43
2015,Azerbaijan,44
2015,Croatia,45
2015,Portugal,46
2015,Saudi Arabia,47
2015,Chile,48
2015,Latvia,49
2015,Brazil,50
2015,Kazakhstan,51
2015,Lithuania,53
2015,Mongolia,54
2015,Thailand,56
2015,Peru,57
2015,Belarus,58
2015,Malaysia,59
2015,South Africa,61
2015,Hungary,62
2015,Ecuador,63
2015,Montenegro,65
2015,Nicaragua,66
2015,Poland,67
2015,Mexico,68
2015,Bulgaria,69
2015,Romania,70
2015,Indonesia,71
2015,Serbia,73
2015,Philippines,74
2015,Ukraine,75
2015,Colombia,76
2015,Morocco,77
2015,Armenia,78
2015,Georgia,79
2015,North Macedonia,82
2015,Algeria,83
2015,Tunisia,84
2015,Moldova,85
2015,Pakistan,86
2015,Nepal,87
2016,Switzerland,1
2016,Norway,2
2016,Iceland,3
2016,Singapore,5
2016,Kuwait,6
2016,Japan,7
2016,Denmark,8
2016,Australia,9
2016,United States,10
2016,United Kingdom,11
2016,Ireland,13
2016,New Zealand,14
2016,Qatar,15
2016,Sweden,16
2016,Finland,17
2016,France,18
2016,Belgium,19
2016,Israel,20
2016,United Arab Emirates,21
2016,Netherlands,22
2016,Canada,23
2016,China,24
2016,Austria,25
2016,Italy,26
2016,Germany,27
2016,India,28
2016,Argentina,30
2016,Malta,31
2016,Lebanon,32
2016,Costa Rica,33
2016,Cyprus,34
2016,Spain,35
2016,Panama,36
2016,Nicaragua,37
2016,Uruguay,38
2016,Bahrain,39
2016,Greece,40
2016,Slovenia,41
2016,Saudi Arabia,42
2016,Jordan,43
2016,Portugal,44
2016,Estonia,45
2016,Croatia,46
2016,Latvia,48
2016,Lithuania,50
2016,Ecuador,50
2016,Chile,51
2016,Thailand,53
2016,Malaysia,55
2016,Hungary,56
2016,Poland,58
2016,Peru,60
2016,Indonesia,61
2016,Belarus,62
2016,Montenegro,63
2016,Brazil,64
2016,Mexico,65
2016,South Africa,66
2016,Bulgaria,67
2016,Morocco,69
2016,Philippines,70
2016,Romania,71
2016,Armenia,73
2016,Serbia,74
2016,Mongolia,75
2016,Tunisia,76
2016,Algeria,78
2016,North Macedonia,79
2016,Colombia,80
2016,Azerbaijan,81
2016,Georgia,82
2016,Kazakhstan,83
2016,Ukraine,84
2016,Pakistan,85
2016,Nepal,86
2016,Moldova,87
2017,Switzerland,1
2017,Iceland,2
2017,Norway,3
2017,Japan,5
2017,Singapore,6
2017,Australia,7
2017,United States,8
2017,New Zealand,9
2017,Denmark,9
2017,Italy,11
2017,Kuwait,12
2017,Ireland,13
2017,Sweden,14
2017,Israel,15
2017,Belgium,16
2017,France,17
2017,Qatar,18
2017,Canada,19
2017,Finland,20
2017,Austria,21
2017,United Arab Emirates,22
2017,Netherlands,24
2017,United Kingdom,25
2017,India,26
2017,China,27
2017,Germany,28
2017,Uruguay,29
2017,Malta,30
2017,Bahrain,31
2017,Panama,32
2017,Costa Rica,33
2017,Lebanon,34
2017,Mongolia,35
2017,Nicaragua,36
2017,Jordan,37
2017,Spain,38
2017,Cyprus,39
2017,Greece,40
2017,Slovenia,41
2017,Argentina,42
2017,Saudi Arabia,43
2017,Brazil,44
2017,Chile,45
2017,Portugal,46
2017,Estonia,47
2017,Croatia,48
2017,Ecuador,49
2017,Thailand,50
2017,Latvia,51
2017,Lithuania,53
2017,South Africa,54
2017,Malaysia,55
2017,Indonesia,57
2017,Hungary,58
2017,Peru,61
2017,Poland,63
2017,Montenegro,65
2017,Bulgaria,66
2017,Romania,67
2017,Morocco,68
2017,Philippines,69
2017,Colombia,71
2017,Algeria,72
2017,Belarus,73
2017,Armenia,74
2017,Serbia,75
2017,Mexico,76
2017,Kazakhstan,77
2017,North Macedonia,78
2017,Tunisia,79
2017,Nepal,80
2017,Azerbaijan,82
2017,Moldova,83
2017,Pakistan,83
2017,Georgia,84
2017,Ukraine,85
2018,Switzerland,1
2018,Iceland,2
2018,Norway,3
2018,Singapore,4
2018,Nicaragua,5
2018,Denmark,6
2018,Japan,7
2018,Australia,9
2018,Ireland,11
2018,Sweden,12
2018,Israel,13
2018,New Zealand,14
2018,France,15
2018,Austria,16
2018,Belgium,17
2018,Netherlands,18
2018,Finland,19
2018,United States,20
2018,Canada,21
2018,Italy,22
2018,United Kingdom,24
2018,Germany,25
2018,Qatar,26
2018,China,27
2018,United Arab Emirates,28
2018,Malta,29
2018,India,30
2018,Uruguay,31
2018,Bahrain,32
2018,Spain,33
2018,Cyprus,34
2018,Greece,35
2018,Slovenia,36
2018,Kuwait,37
2018,Lebanon,38
2018,Costa Rica,39
2018,Estonia,40
2018,Portugal,41
2018,Panama,42
2018,Chile,43
2018,Croatia,44
2018,Argentina,45
2018,Jordan,46
2018,Thailand,47
2018,Lithuania,49
2018,Latvia,50
2018,Saudi Arabia,52
2018,South Africa,53
2018,Brazil,54
2018,Malaysia,55
2018,Hungary,56
2018,Poland,57
2018,Ecuador,58
2018,Montenegro,60
2018,Indonesia,62
2018,Bulgaria,63
2018,Romania,65
2018,Peru,66
2018,Mongolia,67
2018,Serbia,69
2018,Morocco,70
2018,Philippines,71
2018,Mexico,72
2018,Colombia,74
2018,Kazakhstan,75
2018,North Macedonia,76
2018,Belarus,77
2018,Algeria,78
2018,Armenia,79
2018,Moldova,80
2018,Nepal,81
2018,Azerbaijan,82
2018,Georgia,83
2018,Tunisia,84
2018,Pakistan,86
2018,Ukraine,87
2019,Switzerland,1
2019,Iceland,2
2019,Norway,3
2019,Japan,5
2019,Denmark,7
2019,Ireland,8
2019,United States,9
2019,Australia,10
2019,France,11
2019,Netherlands,12
2019,Singapore,13
2019,New Zealand,14
2019,Austria,15
2019,Israel,16
2019,Sweden,17
2019,Finland,18
2019,Belgium,19
2019,Canada,21
2019,Germany,22
2019,Italy,23
2019,United Kingdom,24
2019,Qatar,25
2019,China,26
2019,Malta,27
2019,United Arab Emirates,28
2019,Bahrain,30
2019,Cyprus,31
2019,India,32
2019,Spain,33
2019,Lebanon,34
2019,Uruguay,35
2019,Kuwait,36
2019,Greece,37
2019,Slovenia,38
2019,Panama,39
2019,Costa Rica,40
2019,Jordan,41
2019,Portugal,42
2019,Estonia,43
2019,Thailand,44
2019,Saudi Arabia,45
2019,Croatia,46
2019,Chile,47
2019,Latvia,48
2019,Nicaragua,51
2019,Lithuania,52
2019,South Africa,53
2019,Malaysia,54
2019,Ecuador,55
2019,Hungary,56
2019,Brazil,57
2019,Poland,58
2019,Montenegro,60
2019,Indonesia,61
2019,Peru,62
2019,Bulgaria,63
2019,Romania,64
2019,Mongolia,65
2019,Philippines,69
2019,Mexico,71
2019,Morocco,72
2019,Serbia,73
2019,Argentina,74
2019,Belarus,74
2019,Algeria,75
2019,Armenia,76
2019,Moldova,77
2019,North Macedonia,78
2019,Kazakhstan,79
2019,Colombia,80
2019,Azerbaijan,81
2019,Nepal,82
2019,Georgia,83
2019,Ukraine,84
2019,Tunisia,86
2019,Pakistan,87
2020,Switzerland,1
2020,Norway,2
2020,Iceland,3
2020,Japan,4
2020,Singapore,6
2020,Denmark,8
2020,Israel,9
2020,Ireland,10
2020,United States,11
2020,Australia,12
2020,France,13
2020,New Zealand,14
2020,Netherlands,15
2020,China,16
2020,Sweden,17
2020,Austria,18
2020,Belgium,19
2020,Canada,20
2020,Finland,21
2020,Qatar,22
2020,United Kingdom,24
2020,Malta,25
2020,Italy,26
2020,Germany,27
2020,United Arab Emirates,28
2020,Bahrain,29
2020,Cyprus,30
2020,Lebanon,31
2020,Panama,32
2020,India,33
2020,Spain,34
2020,Slovenia,35
2020,Costa Rica,36
2020,Greece,37
2020,Kuwait,38
2020,Thailand,39
2020,Jordan,40
2020,Estonia,41
2020,Portugal,42
2020,Uruguay,43
2020,Saudi Arabia,44
2020,Croatia,45
2020,Latvia,47
2020,Lithuania,49
2020,Nicaragua,50
2020,Chile,51
2020,South Africa,52
2020,Malaysia,53
2020,Ecuador,54
2020,Hungary,55
2020,Poland,56
2020,Peru,59
2020,Mongolia,60
2020,Indonesia,62
2020,Brazil,63
2020,Philippines,64
2020,Mexico,65
2020,Bulgaria,66
2020,Montenegro,67
2020,Romania,68
2020,Belarus,71
2020,Morocco,72
2020,Serbia,73
2020,Argentina,74
2020,Moldova,75
2020,Ukraine,76
2020,Armenia,77
2020,Algeria,78
2020,North Macedonia,79
2020,Kazakhstan,80
2020,Colombia,81
2020,Azerbaijan,82
2020,Georgia,84
2020,Nepal,85
2020,Tunisia,86
2020,Pakistan,88
2021,Switzerland,1
2021,Norway,2
2021,Iceland,3
2021,Singapore,4
2021,Denmark,5
2021,Japan,6
2021,Australia,7
2021,Ireland,10
2021,Israel,11
2021,France,12
2021,New Zealand,13
2021,Sweden,14
2021,United States,15
2021,Netherlands,16
2021,Belgium,17
2021,Finland,18
2021,Austria,19
2021,Canada,20
2021,China,21
2021,Lebanon,22
2021,Malta,23
2021,Italy,25
2021,United Kingdom,26
2021,Germany,27
2021,Qatar,28
2021,India,29
2021,United Arab Emirates,30
2021,Cyprus,31
2021,Slovenia,32
2021,Spain,33
2021,Bahrain,34
2021,Greece,35
2021,Panama,36
2021,Croatia,37
2021,Estonia,38
2021,Portugal,39
2021,Kuwait,40
2021,Latvia,41
2021,Costa Rica,43
2021,Saudi Arabia,44
2021,Thailand,45
2021,Uruguay,47
2021,Jordan,48
2021,Chile,49
2021,Lithuania,50
2021,Hungary,51
2021,Poland,52
2021,Malaysia,53
2021,Nicaragua,54
2021,South Africa,55
2021,Bulgaria,57
2021,Philippines,58
2021,Ecuador,59
2021,Montenegro,60
2021,Romania,62
2021,Indonesia,63
2021,Serbia,64
2021,Peru,65
2021,Mexico,66
2021,Argentina,67
2021,Morocco,67
2021,Mongolia,68
2021,North Macedonia,70
2021,Moldova,72
2021,Belarus,73
2021,Brazil,74
2021,Colombia,75
2021,Armenia,76
2021,Azerbaijan,77
2021,Kazakhstan,78
2021,Tunisia,79
2021,Algeria,81
2021,Ukraine,82
2021,Nepal,84
2021,Georgia,85
2021,Pakistan,86
