Year,Country,Sustainability_Rank
1990,Singapore,88
1990,Virgin Islands (U.S.),89
1990,Ukraine,90
1990,Georgia,91
1990,British Virgin Islands,92
1990,Kosovo,93
1990,Fiji,94
1990,Romania,95
1990,Sint Maarten (Dutch part),96
1990,Costa Rica,97
1990,New Caledonia,98
1990,Sri Lanka,99
1990,Grenada,99
1990,Trinidad and Tobago,100
1990,Tajikistan,101
1990,Antigua and Barbuda,102
1990,East Asia & Pacific (excluding high income),103
1990,St. Kitts and Nevis,105
1990,Mauritius,106
1990,Kuwait,107
1990,Jamaica,108
1990,Uruguay,109
1990,St. Vincent and the Grenadines,110
1990,Latin America & the Caribbean (IDA & IBRD countries),111
1990,Saudi Arabia,112
1990,East Asia & Pacific,113
1990,Late-demographic dividend,114
1990,OECD members,115
1990,Albania,116
1990,Latin America & Caribbean,117
1990,Brazil,118
1990,Greenland,119
1990,Latin America & Caribbean (excluding high income),120
1990,Panama,121
1990,Mexico,122
1990,St. Lucia,123
1990,Peru,124
1990,East Asia & Pacific (IDA & IBRD countries),125
1990,South Africa,126
1990,Belgium,127
1990,Seychelles,128
1990,Ecuador,129
1990,Moldova,130
1990,Libya,131
1990,Other small states,132
1990,Mongolia,133
1990,Botswana,134
1990,World,135
1990,Caribbean small states,136
1990,Belize,137
1990,Namibia,139
1990,Dominica,140
1990,Middle East & North Africa (IDA & IBRD countries),141
1990,Tuvalu,142
1990,Dominican Republic,143
1990,Small states,144
1990,Algeria,145
1990,Middle income,146
1990,"Micronesia, Fed. Sts.",147
1990,"Korea, Dem. People's Rep.",148
1990,Philippines,149
1990,Paraguay,151
1990,IBRD only,152
1990,Suriname,153
1990,Turks and Caicos Islands,154
1990,Tunisia,155
1990,Nicaragua,156
1990,Jordan,157
1990,Upper middle income,159
1990,Gabon,160
1990,Bolivia,161
1990,Thailand,162
1990,Colombia,163
1990,West Bank and Gaza,164
1990,Middle East & North Africa,165
1990,IDA & IBRD total,166
1990,Eswatini,167
1990,El Salvador,168
1990,Kenya,169
1990,Honduras,170
1990,Early-demographic dividend,171
1990,Iraq,172
1990,Solomon Islands,174
1990,Cabo Verde,174
1990,Lesotho,175
1990,Ghana,176
1990,South Asia (IDA & IBRD),176
1990,Pacific island small states,177
1990,Lower middle income,178
1990,Indonesia,179
1990,Arab World,180
1990,Vanuatu,181
1990,Lebanon,182
1990,South Asia,183
1990,Zambia,184
1990,Zimbabwe,185
1990,Guyana,186
1990,Togo,187
1990,Cameroon,188
1990,Samoa,189
1990,Middle East & North Africa (excluding high income),189
1990,China,190
1990,Marshall Islands,191
1990,Kiribati,192
1990,Morocco,193
1990,Sao Tome and Principe,194
1990,Guatemala,195
1990,Low & middle income,196
1990,"Congo, Rep.",197
1990,Pakistan,198
1990,Djibouti,199
1990,Sub-Saharan Africa (excluding high income),200
1990,Sub-Saharan Africa,200
1990,Sub-Saharan Africa (IDA & IBRD countries),200
1990,Cambodia,200
1990,Heavily indebted poor countries (HIPC),200
1990,Central African Republic,200
1990,Sudan,200
1990,Benin,200
1990,Least developed countries: UN classification,200
1990,Bangladesh,200
1990,Low income,200
1990,Senegal,200
1990,Madagascar,200
1990,Pre-demographic dividend,200
1990,Papua New Guinea,200
1990,Sierra Leone,200
1990,Guinea-Bissau,200
1990,Mauritania,200
1990,"Yemen, Rep.",200
1990,Nigeria,200
1990,Comoros,200
1990,Ethiopia,200
1990,Tanzania,200
1990,Guinea,200
1990,Liberia,200
1990,Timor-Leste,200
1990,Burkina Faso,200
1990,Uganda,200
1990,Malawi,200
1990,"Congo, Dem. Rep.",200
1990,Mali,200
1990,Myanmar,200
1990,Somalia,200
1990,Equatorial Guinea,200
1990,Burundi,200
1990,South Sudan,200
1990,Africa Eastern and Southern,200
1990,Rwanda,200
1990,Africa Western and Central,200
1990,Chad,200
1990,Angola,200
1990,Afghanistan,200
1990,Mozambique,200
1990,Niger,200
1990,Lao PDR,201
1990,Eritrea,202
1990,Maldives,203
1990,IDA blend,203
1990,"Gambia, The",204
1990,IDA total,205
1990,Fragile and conflict affected situations,206
1990,Bhutan,208
1990,Haiti,209
1990,India,210
1990,IDA only,211
1990,Nepal,212
1991,Qatar,1
1991,United Arab Emirates,2
1991,Estonia,3
1991,Bahrain,4
1991,United States,5
1991,Kazakhstan,6
1991,Australia,7
1991,Ukraine,10
1991,Germany,11
1991,Saudi Arabia,12
1991,Belgium,13
1991,Denmark,14
1991,Canada,15
1991,Netherlands,16
1991,United Kingdom,17
1991,Singapore,18
1991,Belarus,19
1991,Poland,20
1991,Lithuania,21
1991,Ireland,23
1991,Japan,24
1991,Moldova,25
1991,Azerbaijan,28
1991,Finland,29
1991,Bulgaria,29
1991,Mongolia,30
1991,Cyprus,31
1991,Italy,32
1991,Malta,34
1991,Israel,35
1991,Greece,36
1991,Kuwait,37
1991,Hungary,38
1991,Romania,39
1991,Armenia,40
1991,France,41
1991,Slovenia,42
1991,Spain,43
1991,Serbia,44
1991,Switzerland,45
1991,Austria,46
1991,North Macedonia,48
1991,Latvia,49
1991,South Africa,51
1991,Georgia,52
1991,Algeria,53
1991,Malaysia,55
1991,Jordan,56
1991,Argentina,57
1991,New Zealand,58
1991,Mexico,59
1991,Sweden,60
1991,Lebanon,61
1991,Portugal,63
1991,Tunisia,64
1991,Iceland,66
1991,Croatia,67
1991,Ecuador,68
1991,Morocco,69
1991,China,70
1991,Thailand,71
1991,Norway,72
1991,Chile,73
1991,Colombia,74
1991,Montenegro,75
1991,Panama,76
1991,Peru,77
1991,Uruguay,78
1991,Costa Rica,79
1991,Brazil,80
1991,India,81
1991,Philippines,82
1991,Indonesia,83
1991,Pakistan,84
1991,Nicaragua,86
1991,Nepal,87
1992,Qatar,1
1992,United Arab Emirates,2
1992,Bahrain,3
1992,United States,4
1992,Kazakhstan,5
1992,Kuwait,6
1992,Australia,7
1992,Estonia,8
1992,Saudi Arabia,11
1992,Canada,12
1992,Belgium,13
1992,Ukraine,14
1992,Germany,15
1992,Netherlands,16
1992,Singapore,17
1992,United Kingdom,18
1992,Denmark,19
1992,Poland,20
1992,Ireland,21
1992,Azerbaijan,22
1992,Belarus,23
1992,Japan,25
1992,Cyprus,28
1992,Moldova,30
1992,Italy,31
1992,Greece,32
1992,Israel,33
1992,Bulgaria,34
1992,Malta,35
1992,Finland,36
1992,Mongolia,37
1992,Hungary,38
1992,Lithuania,39
1992,Romania,40
1992,Spain,41
1992,France,42
1992,Slovenia,43
1992,Switzerland,45
1992,Serbia,46
1992,Austria,47
1992,Jordan,48
1992,South Africa,49
1992,Algeria,50
1992,Malaysia,51
1992,New Zealand,53
1992,Armenia,54
1992,Argentina,56
1992,Latvia,57
1992,North Macedonia,58
1992,Georgia,59
1992,Mexico,60
1992,Sweden,61
1992,Portugal,62
1992,Lebanon,63
1992,Tunisia,65
1992,Croatia,67
1992,Ecuador,68
1992,Iceland,69
1992,Morocco,70
1992,China,71
1992,Norway,72
1992,Thailand,72
1992,Colombia,73
1992,Montenegro,74
1992,Chile,75
1992,Costa Rica,76
1992,Panama,77
1992,Peru,78
1992,Uruguay,79
1992,Brazil,80
1992,India,81
1992,Philippines,82
1992,Pakistan,83
1992,Indonesia,84
1992,Nicaragua,86
1992,Nepal,87
1993,Qatar,1
1993,United Arab Emirates,2
1993,Bahrain,3
1993,Kuwait,4
1993,United States,5
1993,Australia,6
1993,Kazakhstan,7
1993,Saudi Arabia,10
1993,Estonia,11
1993,Canada,12
1993,Singapore,13
1993,Belgium,14
1993,Germany,15
1993,Netherlands,16
1993,Denmark,17
1993,Ukraine,18
1993,United Kingdom,19
1993,Ireland,20
1993,Japan,21
1993,Poland,22
1993,Malta,26
1993,Belarus,28
1993,Cyprus,29
1993,Israel,30
1993,Bulgaria,31
1993,Italy,32
1993,Greece,32
1993,Azerbaijan,33
1993,Finland,34
1993,Moldova,35
1993,Hungary,36
1993,Mongolia,37
1993,Slovenia,38
1993,France,39
1993,Spain,40
1993,Romania,41
1993,Switzerland,43
1993,Lithuania,44
1993,Malaysia,45
1993,Austria,46
1993,Jordan,47
1993,South Africa,47
1993,Algeria,47
1993,Serbia,48
1993,Lebanon,49
1993,North Macedonia,50
1993,New Zealand,51
1993,Argentina,52
1993,Mexico,53
1993,Sweden,55
1993,Portugal,56
1993,Latvia,57
1993,Tunisia,59
1993,Armenia,60
1993,Georgia,61
1993,Croatia,63
1993,Ecuador,64
1993,Iceland,65
1993,Morocco,66
1993,Thailand,67
1993,Norway,68
1993,China,69
1993,Colombia,70
1993,Chile,71
1993,Montenegro,72
1993,Costa Rica,73
1993,Panama,74
1993,Peru,75
1993,Uruguay,76
1993,Brazil,77
1993,Philippines,78
1993,India,79
1993,Pakistan,80
1993,Indonesia,81
1993,Nicaragua,83
1993,Nepal,84
1994,Qatar,1
1994,United Arab Emirates,2
1994,Bahrain,3
1994,Kuwait,4
1994,United States,5
1994,Australia,6
1994,Kazakhstan,7
1994,Saudi Arabia,8
1994,Belgium,9
1994,Canada,10
1994,Singapore,12
1994,Estonia,13
1994,Denmark,15
1994,Germany,16
1994,Netherlands,17
1994,United Kingdom,18
1994,Ireland,19
1994,Japan,20
1994,Ukraine,22
1994,Poland,24
1994,Israel,26
1994,Finland,28
1994,Cyprus,28
1994,Malta,29
1994,Greece,30
1994,Bulgaria,31
1994,Italy,32
1994,Belarus,32
1994,Slovenia,33
1994,Hungary,33
1994,Moldova,34
1994,Spain,36
1994,Azerbaijan,36
1994,Mongolia,37
1994,France,38
1994,Romania,39
1994,Malaysia,40
1994,Switzerland,41
1994,Austria,42
1994,Jordan,43
1994,South Africa,44
1994,Algeria,45
1994,Lithuania,46
1994,Lebanon,47
1994,Argentina,48
1994,Serbia,49
1994,New Zealand,50
1994,Mexico,51
1994,North Macedonia,52
1994,Sweden,53
1994,Portugal,54
1994,Tunisia,56
1994,Latvia,57
1994,Thailand,59
1994,Georgia,59
1994,Iceland,60
1994,Ecuador,61
1994,Croatia,62
1994,Morocco,63
1994,Armenia,64
1994,Norway,65
1994,China,66
1994,Chile,67
1994,Colombia,68
1994,Panama,70
1994,Montenegro,71
1994,Costa Rica,72
1994,Peru,73
1994,Uruguay,74
1994,Brazil,75
1994,Philippines,76
1994,India,77
1994,Indonesia,78
1994,Pakistan,79
1994,Nicaragua,81
1994,Nepal,82
1995,Qatar,1
1995,United Arab Emirates,2
1995,Bahrain,3
1995,Kuwait,4
1995,United States,5
1995,Australia,6
1995,Canada,7
1995,Belgium,9
1995,Saudi Arabia,10
1995,Kazakhstan,11
1995,Singapore,12
1995,Netherlands,14
1995,Germany,15
1995,Denmark,16
1995,Ireland,17
1995,United Kingdom,18
1995,Japan,19
1995,Estonia,21
1995,Poland,23
1995,Ukraine,25
1995,Israel,26
1995,Italy,28
1995,Greece,29
1995,Malta,30
1995,Cyprus,31
1995,Bulgaria,32
1995,Finland,33
1995,Slovenia,34
1995,Belarus,35
1995,Hungary,36
1995,Spain,37
1995,France,39
1995,Azerbaijan,40
1995,Mongolia,41
1995,Romania,42
1995,Moldova,43
1995,Malaysia,44
1995,Switzerland,45
1995,Austria,45
1995,South Africa,46
1995,Jordan,47
1995,Algeria,48
1995,Lebanon,49
1995,Lithuania,51
1995,Serbia,52
1995,Argentina,53
1995,New Zealand,54
1995,North Macedonia,55
1995,Mexico,56
1995,Portugal,57
1995,Sweden,58
1995,Armenia,60
1995,Tunisia,61
1995,Thailand,63
1995,Ecuador,64
1995,Croatia,65
1995,Morocco,66
1995,Latvia,67
1995,Iceland,68
1995,Norway,69
1995,China,70
1995,Chile,71
1995,Colombia,72
1995,Panama,73
1995,Peru,74
1995,Montenegro,76
1995,Costa Rica,77
1995,Uruguay,78
1995,Georgia,79
1995,Philippines,80
1995,Brazil,81
1995,India,82
1995,Indonesia,83
1995,Pakistan,84
1995,Nicaragua,86
1995,Nepal,87
1996,Qatar,1
1996,United Arab Emirates,2
1996,Bahrain,3
1996,Kuwait,4
1996,United States,5
1996,Australia,6
1996,Denmark,7
1996,Canada,8
1996,Belgium,9
1996,Saudi Arabia,10
1996,Netherlands,11
1996,Germany,12
1996,Singapore,13
1996,Kazakhstan,15
1996,Ireland,16
1996,United Kingdom,17
1996,Estonia,19
1996,Japan,20
1996,Poland,21
1996,Israel,24
1996,Finland,26
1996,Ukraine,27
1996,Cyprus,28
1996,Greece,29
1996,Italy,30
1996,Malta,31
1996,Bulgaria,32
1996,Slovenia,33
1996,Belarus,34
1996,Hungary,35
1996,France,37
1996,Spain,38
1996,Malaysia,39
1996,Austria,40
1996,Serbia,41
1996,Romania,42
1996,Switzerland,43
1996,Azerbaijan,44
1996,South Africa,45
1996,Mongolia,46
1996,Moldova,47
1996,Lebanon,48
1996,Jordan,48
1996,Algeria,50
1996,North Macedonia,51
1996,Lithuania,52
1996,Argentina,53
1996,New Zealand,54
1996,Sweden,55
1996,Mexico,56
1996,Portugal,57
1996,Tunisia,60
1996,Thailand,61
1996,Iceland,62
1996,Ecuador,63
1996,Armenia,64
1996,Latvia,65
1996,Norway,66
1996,Morocco,67
1996,Croatia,68
1996,Chile,69
1996,China,69
1996,Colombia,70
1996,Montenegro,71
1996,Peru,72
1996,Panama,74
1996,Uruguay,75
1996,Costa Rica,76
1996,Georgia,77
1996,Philippines,78
1996,Brazil,79
1996,Indonesia,80
1996,India,81
1996,Pakistan,82
1996,Nicaragua,84
1996,Nepal,85
1998,Qatar,1
1998,United Arab Emirates,2
1998,Kuwait,3
1998,Bahrain,4
1998,United States,5
1998,Australia,6
1998,Canada,7
1998,Belgium,8
1998,Saudi Arabia,9
1998,Netherlands,11
1998,Germany,12
1998,Ireland,13
1998,Denmark,15
1998,Singapore,16
1998,United Kingdom,17
1998,Kazakhstan,18
1998,Estonia,19
1998,Japan,20
1998,Israel,24
1998,Poland,25
1998,Greece,27
1998,Cyprus,28
1998,Italy,29
1998,Malta,30
1998,Slovenia,31
1998,Ukraine,31
1998,Finland,32
1998,Bulgaria,33
1998,Belarus,34
1998,Serbia,35
1998,Spain,36
1998,Hungary,37
1998,France,38
1998,Malaysia,40
1998,Austria,41
1998,South Africa,42
1998,Switzerland,43
1998,Lebanon,44
1998,Mongolia,45
1998,Azerbaijan,45
1998,Jordan,46
1998,Algeria,48
1998,Moldova,49
1998,North Macedonia,50
1998,New Zealand,51
1998,Argentina,52
1998,Lithuania,53
1998,Romania,54
1998,Mexico,55
1998,Portugal,56
1998,Sweden,57
1998,Tunisia,59
1998,Armenia,59
1998,Croatia,61
1998,Thailand,62
1998,Ecuador,62
1998,Norway,63
1998,Chile,64
1998,Morocco,65
1998,China,67
1998,Iceland,68
1998,Latvia,69
1998,Colombia,70
1998,Panama,71
1998,Montenegro,72
1998,Costa Rica,73
1998,Uruguay,74
1998,Philippines,75
1998,Peru,76
1998,Brazil,77
1998,Georgia,78
1998,Indonesia,79
1998,India,80
1998,Pakistan,81
1998,Nicaragua,83
1998,Nepal,84
2000,Qatar,1
2000,United Arab Emirates,2
2000,Kuwait,3
2000,Bahrain,4
2000,United States,5
2000,Australia,6
2000,Canada,7
2000,Saudi Arabia,8
2000,Belgium,9
2000,Ireland,11
2000,Singapore,12
2000,Netherlands,14
2000,Germany,16
2000,United Kingdom,17
2000,Japan,18
2000,Israel,19
2000,Kazakhstan,22
2000,Greece,23
2000,Denmark,24
2000,Estonia,25
2000,Cyprus,26
2000,Italy,27
2000,Poland,28
2000,Ukraine,30
2000,Spain,31
2000,Malta,32
2000,Malaysia,34
2000,Finland,35
2000,France,36
2000,Hungary,37
2000,Belarus,38
2000,Slovenia,39
2000,Bulgaria,40
2000,South Africa,41
2000,Austria,42
2000,Azerbaijan,43
2000,Switzerland,44
2000,Jordan,45
2000,Lebanon,46
2000,Mongolia,47
2000,New Zealand,48
2000,Algeria,49
2000,Portugal,51
2000,Serbia,52
2000,Argentina,53
2000,Mexico,54
2000,Moldova,55
2000,Romania,56
2000,North Macedonia,57
2000,Lithuania,60
2000,Armenia,62
2000,Tunisia,63
2000,Croatia,64
2000,Sweden,65
2000,Thailand,66
2000,Morocco,67
2000,Ecuador,68
2000,Chile,69
2000,China,70
2000,Norway,71
2000,Panama,72
2000,Latvia,73
2000,Colombia,74
2000,Iceland,75
2000,Montenegro,76
2000,Uruguay,77
2000,Costa Rica,78
2000,Peru,79
2000,Brazil,80
2000,Philippines,81
2000,Indonesia,82
2000,Georgia,83
2000,India,84
2000,Pakistan,85
2000,Nicaragua,87
2000,Nepal,88
2002,Qatar,1
2002,United Arab Emirates,2
2002,Kuwait,3
2002,Bahrain,4
2002,United States,5
2002,Australia,6
2002,Canada,7
2002,Saudi Arabia,8
2002,Ireland,9
2002,Belgium,11
2002,Netherlands,13
2002,Singapore,14
2002,Germany,16
2002,Japan,17
2002,United Kingdom,18
2002,Kazakhstan,19
2002,Israel,20
2002,Greece,22
2002,Estonia,24
2002,Denmark,25
2002,Cyprus,26
2002,Italy,27
2002,Finland,28
2002,Poland,29
2002,Ukraine,30
2002,Spain,32
2002,Malta,33
2002,Malaysia,35
2002,Slovenia,36
2002,South Africa,37
2002,Hungary,38
2002,France,39
2002,Austria,40
2002,Belarus,41
2002,Bulgaria,42
2002,Serbia,43
2002,New Zealand,44
2002,Portugal,45
2002,Jordan,46
2002,Lebanon,47
2002,Azerbaijan,48
2002,Switzerland,49
2002,Mongolia,50
2002,Algeria,51
2002,Romania,53
2002,Mexico,54
2002,North Macedonia,55
2002,Moldova,56
2002,Argentina,57
2002,Croatia,59
2002,Lithuania,60
2002,Sweden,63
2002,Tunisia,64
2002,Thailand,65
2002,Armenia,66
2002,Ecuador,67
2002,Morocco,68
2002,China,69
2002,Norway,70
2002,Chile,71
2002,Latvia,71
2002,Panama,72
2002,Montenegro,73
2002,Colombia,74
2002,Iceland,75
2002,Costa Rica,76
2002,Philippines,77
2002,Brazil,78
2002,Peru,79
2002,Uruguay,80
2002,Indonesia,81
2002,India,82
2002,Pakistan,84
2002,Georgia,85
2002,Nicaragua,86
2002,Nepal,87
2003,Qatar,1
2003,Kuwait,2
2003,United Arab Emirates,3
2003,Bahrain,4
2003,United States,5
2003,Australia,6
2003,Canada,7
2003,Saudi Arabia,8
2003,Belgium,10
2003,Ireland,11
2003,Netherlands,13
2003,Kazakhstan,15
2003,Singapore,16
2003,Germany,17
2003,United Kingdom,18
2003,Japan,19
2003,Estonia,20
2003,Finland,21
2003,Israel,22
2003,Denmark,23
2003,Greece,24
2003,Cyprus,26
2003,Italy,28
2003,Ukraine,29
2003,Malta,30
2003,Poland,31
2003,Spain,33
2003,South Africa,35
2003,Malaysia,36
2003,Austria,37
2003,Hungary,38
2003,Slovenia,39
2003,Bulgaria,40
2003,France,41
2003,Serbia,42
2003,Belarus,43
2003,New Zealand,44
2003,Azerbaijan,45
2003,Switzerland,46
2003,Jordan,47
2003,Algeria,48
2003,Lebanon,49
2003,Mongolia,50
2003,Mexico,52
2003,Romania,53
2003,Portugal,54
2003,Moldova,55
2003,Argentina,56
2003,North Macedonia,57
2003,Croatia,58
2003,Lithuania,61
2003,Sweden,63
2003,Tunisia,64
2003,Thailand,65
2003,Armenia,66
2003,China,67
2003,Ecuador,68
2003,Morocco,69
2003,Norway,70
2003,Chile,71
2003,Latvia,72
2003,Panama,73
2003,Montenegro,74
2003,Iceland,75
2003,Colombia,76
2003,Costa Rica,77
2003,Philippines,78
2003,Peru,79
2003,Indonesia,80
2003,Uruguay,81
2003,Brazil,82
2003,India,83
2003,Pakistan,85
2003,Georgia,86
2003,Nicaragua,87
2003,Nepal,88
2004,Qatar,1
2004,Kuwait,2
2004,United Arab Emirates,3
2004,Bahrain,4
2004,United States,5
2004,Australia,6
2004,Canada,7
2004,Saudi Arabia,8
2004,Belgium,11
2004,Ireland,12
2004,Kazakhstan,13
2004,Netherlands,15
2004,Singapore,16
2004,Estonia,17
2004,United Kingdom,18
2004,Japan,19
2004,Germany,20
2004,Israel,21
2004,Greece,22
2004,Cyprus,25
2004,Italy,26
2004,Finland,27
2004,Poland,28
2004,Malta,29
2004,Denmark,30
2004,Ukraine,31
2004,Spain,32
2004,South Africa,34
2004,Malaysia,36
2004,Serbia,37
2004,Austria,38
2004,Slovenia,39
2004,Hungary,40
2004,Belarus,41
2004,Bulgaria,42
2004,France,43
2004,Jordan,44
2004,Switzerland,45
2004,Azerbaijan,46
2004,Lebanon,47
2004,Mongolia,48
2004,New Zealand,49
2004,Algeria,50
2004,Portugal,51
2004,Mexico,53
2004,Argentina,54
2004,Moldova,55
2004,Romania,56
2004,North Macedonia,57
2004,China,59
2004,Lithuania,60
2004,Croatia,61
2004,Tunisia,62
2004,Thailand,63
2004,Armenia,64
2004,Sweden,65
2004,Ecuador,66
2004,Norway,67
2004,Chile,68
2004,Morocco,69
2004,Montenegro,70
2004,Latvia,71
2004,Panama,72
2004,Iceland,73
2004,Colombia,74
2004,Uruguay,75
2004,Philippines,75
2004,Peru,76
2004,Indonesia,77
2004,Brazil,78
2004,Costa Rica,79
2004,India,80
2004,Pakistan,82
2004,Georgia,83
2004,Nicaragua,84
2004,Nepal,85
2005,Qatar,1
2005,Kuwait,2
2005,United Arab Emirates,3
2005,Bahrain,4
2005,United States,5
2005,Australia,6
2005,Canada,7
2005,Saudi Arabia,8
2005,Kazakhstan,9
2005,Ireland,12
2005,Belgium,13
2005,Netherlands,15
2005,Estonia,16
2005,Japan,17
2005,United Kingdom,18
2005,Singapore,19
2005,Germany,20
2005,Greece,21
2005,Israel,23
2005,Cyprus,25
2005,Italy,26
2005,Poland,27
2005,Malta,28
2005,Spain,29
2005,Ukraine,32
2005,South Africa,33
2005,Malaysia,34
2005,Denmark,35
2005,Austria,36
2005,Slovenia,37
2005,Belarus,38
2005,Bulgaria,39
2005,France,40
2005,Finland,41
2005,Hungary,42
2005,Serbia,43
2005,Mongolia,44
2005,Jordan,45
2005,New Zealand,46
2005,Azerbaijan,47
2005,Switzerland,48
2005,Algeria,49
2005,Portugal,50
2005,Lebanon,52
2005,Mexico,53
2005,Moldova,54
2005,Argentina,55
2005,China,56
2005,Romania,57
2005,North Macedonia,58
2005,Lithuania,60
2005,Armenia,63
2005,Croatia,64
2005,Thailand,65
2005,Tunisia,66
2005,Ecuador,67
2005,Sweden,68
2005,Panama,69
2005,Morocco,70
2005,Chile,71
2005,Norway,72
2005,Latvia,73
2005,Colombia,74
2005,Iceland,75
2005,Montenegro,76
2005,Philippines,77
2005,Uruguay,78
2005,Peru,79
2005,Indonesia,80
2005,Georgia,81
2005,Brazil,82
2005,Costa Rica,84
2005,India,85
2005,Pakistan,86
2005,Nicaragua,87
2005,Nepal,88
2006,Qatar,1
2006,Kuwait,2
2006,United Arab Emirates,3
2006,Bahrain,4
2006,United States,5
2006,Australia,6
2006,Saudi Arabia,7
2006,Canada,8
2006,Kazakhstan,9
2006,Ireland,12
2006,Belgium,14
2006,Netherlands,15
2006,Estonia,16
2006,Japan,17
2006,United Kingdom,18
2006,Singapore,19
2006,Germany,20
2006,Israel,21
2006,Greece,23
2006,Denmark,24
2006,Cyprus,25
2006,Poland,26
2006,Finland,27
2006,Italy,29
2006,Malta,30
2006,Ukraine,31
2006,South Africa,32
2006,Malaysia,33
2006,Spain,35
2006,Slovenia,36
2006,Belarus,37
2006,Bulgaria,38
2006,Serbia,39
2006,France,40
2006,Mongolia,41
2006,Hungary,42
2006,Austria,43
2006,Azerbaijan,44
2006,New Zealand,45
2006,Jordan,46
2006,Algeria,46
2006,Switzerland,47
2006,Mexico,49
2006,Lebanon,49
2006,Argentina,50
2006,China,51
2006,Moldova,52
2006,Romania,53
2006,Portugal,54
2006,North Macedonia,58
2006,Lithuania,59
2006,Croatia,60
2006,Armenia,61
2006,Tunisia,62
2006,Thailand,63
2006,Ecuador,64
2006,Panama,65
2006,Morocco,66
2006,Sweden,67
2006,Norway,68
2006,Latvia,69
2006,Chile,70
2006,Colombia,71
2006,Montenegro,72
2006,Uruguay,73
2006,Iceland,74
2006,Georgia,75
2006,Indonesia,76
2006,Peru,77
2006,Philippines,78
2006,Brazil,79
2006,India,80
2006,Costa Rica,81
2006,Pakistan,82
2006,Nicaragua,83
2006,Nepal,84
2007,Qatar,1
2007,Kuwait,2
2007,United Arab Emirates,3
2007,Bahrain,4
2007,United States,5
2007,Australia,6
2007,Canada,7
2007,Saudi Arabia,8
2007,Kazakhstan,9
2007,Estonia,10
2007,Ireland,14
2007,Netherlands,15
2007,Belgium,16
2007,Japan,17
2007,Singapore,18
2007,United Kingdom,19
2007,Israel,20
2007,Greece,21
2007,Germany,23
2007,Cyprus,24
2007,Poland,26
2007,Malta,28
2007,Malaysia,29
2007,South Africa,30
2007,Ukraine,31
2007,Finland,32
2007,Italy,33
2007,Spain,34
2007,Denmark,35
2007,Bulgaria,36
2007,Slovenia,38
2007,Belarus,39
2007,Serbia,40
2007,Mongolia,41
2007,France,42
2007,Hungary,43
2007,Austria,44
2007,Algeria,45
2007,Jordan,46
2007,China,48
2007,Argentina,49
2007,New Zealand,50
2007,Azerbaijan,51
2007,Mexico,52
2007,Switzerland,53
2007,Moldova,55
2007,North Macedonia,56
2007,Lebanon,58
2007,Romania,59
2007,Croatia,60
2007,Lithuania,62
2007,Portugal,63
2007,Armenia,64
2007,Tunisia,65
2007,Thailand,66
2007,Ecuador,67
2007,Morocco,68
2007,Chile,69
2007,Panama,70
2007,Latvia,71
2007,Norway,72
2007,Sweden,73
2007,Montenegro,74
2007,Colombia,75
2007,Georgia,76
2007,Peru,77
2007,Iceland,78
2007,Indonesia,79
2007,Philippines,80
2007,Uruguay,81
2007,India,83
2007,Costa Rica,84
2007,Brazil,85
2007,Pakistan,86
2007,Nicaragua,87
2007,Nepal,88
2008,Qatar,1
2008,Kuwait,2
2008,United Arab Emirates,3
2008,Bahrain,4
2008,United States,5
2008,Australia,6
2008,Kazakhstan,7
2008,Saudi Arabia,8
2008,Canada,9
2008,Estonia,13
2008,Ireland,14
2008,Belgium,15
2008,Netherlands,16
2008,Japan,17
2008,Singapore,18
2008,United Kingdom,19
2008,Israel,21
2008,Greece,22
2008,Germany,23
2008,Malaysia,25
2008,Cyprus,26
2008,South Africa,27
2008,Malta,28
2008,Poland,29
2008,Ukraine,31
2008,Italy,33
2008,Slovenia,33
2008,Belarus,34
2008,Bulgaria,35
2008,Spain,36
2008,Denmark,37
2008,Mongolia,38
2008,Serbia,39
2008,Finland,40
2008,France,41
2008,Hungary,42
2008,Algeria,43
2008,China,44
2008,Azerbaijan,45
2008,Lebanon,46
2008,Austria,47
2008,New Zealand,48
2008,Argentina,51
2008,Jordan,52
2008,Switzerland,53
2008,Mexico,54
2008,Moldova,55
2008,North Macedonia,56
2008,Romania,59
2008,Lithuania,60
2008,Croatia,61
2008,Armenia,62
2008,Portugal,63
2008,Tunisia,64
2008,Ecuador,65
2008,Thailand,66
2008,Morocco,67
2008,Chile,68
2008,Panama,69
2008,Latvia,70
2008,Montenegro,71
2008,Norway,72
2008,Sweden,73
2008,Colombia,74
2008,Peru,75
2008,Georgia,76
2008,Uruguay,78
2008,India,79
2008,Indonesia,80
2008,Philippines,81
2008,Costa Rica,82
2008,Brazil,83
2008,Iceland,84
2008,Pakistan,85
2008,Nicaragua,86
2008,Nepal,87
2009,Qatar,1
2009,Kuwait,2
2009,Bahrain,3
2009,United Arab Emirates,4
2009,Australia,5
2009,United States,6
2009,Saudi Arabia,7
2009,Kazakhstan,8
2009,Canada,9
2009,Netherlands,13
2009,Belgium,14
2009,Japan,15
2009,Singapore,16
2009,Ireland,18
2009,Israel,19
2009,United Kingdom,22
2009,Greece,22
2009,Germany,23
2009,Cyprus,24
2009,South Africa,25
2009,Poland,26
2009,Estonia,27
2009,Malta,28
2009,Malaysia,29
2009,Ukraine,30
2009,Belarus,31
2009,Mongolia,33
2009,Italy,34
