Year,Country,Institutional_Rank
2015,Nicaragua,82
2015,Ukraine,83
2015,Algeria,85
2015,Nepal,86
2015,Pakistan,87
2016,New Zealand,1
2016,Finland,2
2016,Norway,3
2016,Switzerland,4
2016,Singapore,4
2016,Sweden,5
2016,Denmark,6
2016,Netherlands,7
2016,Canada,8
2016,Australia,9
2016,Germany,11
2016,United Kingdom,12
2016,Austria,13
2016,Iceland,14
2016,Ireland,15
2016,Japan,16
2016,United States,17
2016,Belgium,18
2016,France,19
2016,Estonia,20
2016,Israel,21
2016,Portugal,23
2016,Chile,24
2016,Lithuania,25
2016,Slovenia,26
2016,United Arab Emirates,27
2016,Malta,27
2016,Spain,29
2016,Cyprus,31
2016,Latvia,32
2016,Uruguay,33
2016,Poland,34
2016,Qatar,35
2016,Costa Rica,37
2016,Georgia,38
2016,Italy,39
2016,Malaysia,40
2016,Hungary,41
2016,Croatia,42
2016,Romania,43
2016,Bahrain,44
2016,Jordan,45
2016,Saudi Arabia,46
2016,Greece,47
2016,South Africa,48
2016,Bulgaria,49
2016,Panama,50
2016,Montenegro,51
2016,Serbia,52
2016,Thailand,53
2016,Argentina,54
2016,India,55
2016,North Macedonia,56
2016,Kuwait,57
2016,Colombia,57
2016,Mongolia,58
2016,Tunisia,59
2016,China,61
2016,Indonesia,62
2016,Brazil,64
2016,Peru,65
2016,Morocco,66
2016,Philippines,67
2016,Armenia,68
2016,Mexico,70
2016,Kazakhstan,71
2016,Azerbaijan,72
2016,Moldova,73
2016,Ecuador,74
2016,Belarus,75
2016,Nicaragua,78
2016,Ukraine,80
2016,Lebanon,81
2016,Nepal,82
2016,Algeria,83
2016,Pakistan,84
2017,Finland,1
2017,Norway,2
2017,New Zealand,3
2017,Singapore,4
2017,Switzerland,5
2017,Sweden,6
2017,Denmark,7
2017,Canada,8
2017,Netherlands,9
2017,Australia,11
2017,Germany,12
2017,United Kingdom,13
2017,Austria,14
2017,Iceland,15
2017,Japan,16
2017,United States,17
2017,Ireland,18
2017,Belgium,19
2017,France,20
2017,Estonia,21
2017,Portugal,22
2017,Malta,23
2017,Israel,25
2017,Chile,27
2017,United Arab Emirates,28
2017,Slovenia,29
2017,Lithuania,31
2017,Spain,32
2017,Cyprus,33
2017,Latvia,34
2017,Uruguay,35
2017,Poland,36
2017,Qatar,37
2017,Georgia,39
2017,Hungary,40
2017,Costa Rica,41
2017,Italy,42
2017,Malaysia,43
2017,Croatia,44
2017,Romania,45
2017,Greece,46
2017,Jordan,47
2017,Bahrain,48
2017,Bulgaria,49
2017,Montenegro,50
2017,Saudi Arabia,51
2017,Panama,52
2017,South Africa,53
2017,Tunisia,54
2017,Argentina,55
2017,Thailand,56
2017,India,57
2017,North Macedonia,58
2017,Serbia,59
2017,Kuwait,60
2017,China,61
2017,Indonesia,62
2017,Colombia,63
2017,Mongolia,64
2017,Morocco,67
2017,Armenia,68
2017,Peru,69
2017,Philippines,70
2017,Brazil,71
2017,Kazakhstan,73
2017,Mexico,74
2017,Moldova,75
2017,Azerbaijan,76
2017,Ecuador,77
2017,Belarus,79
2017,Ukraine,80
2017,Nicaragua,82
2017,Lebanon,83
2017,Nepal,85
2017,Pakistan,86
2017,Algeria,87
2018,Finland,1
2018,Singapore,2
2018,Switzerland,3
2018,Norway,4
2018,New Zealand,5
2018,Denmark,6
2018,Sweden,7
2018,Netherlands,8
2018,Canada,10
2018,Australia,11
2018,Germany,12
2018,Austria,13
2018,Iceland,14
2018,United Kingdom,15
2018,Japan,16
2018,Ireland,17
2018,United States,18
2018,Belgium,19
2018,France,20
2018,Estonia,21
2018,Portugal,22
2018,Chile,25
2018,Malta,26
2018,Slovenia,27
2018,United Arab Emirates,29
2018,Israel,30
2018,Spain,31
2018,Lithuania,31
2018,Latvia,32
2018,Cyprus,33
2018,Uruguay,34
2018,Malaysia,35
2018,Qatar,36
2018,Poland,37
2018,Georgia,39
2018,Costa Rica,40
2018,Hungary,41
2018,Italy,42
2018,Croatia,43
2018,Greece,44
2018,Romania,45
2018,Montenegro,46
2018,Jordan,47
2018,Bulgaria,48
2018,Bahrain,49
2018,Saudi Arabia,50
2018,India,51
2018,Kuwait,52
2018,South Africa,52
2018,Panama,53
2018,Argentina,54
2018,Tunisia,55
2018,Serbia,56
2018,North Macedonia,56
2018,China,57
2018,Thailand,58
2018,Indonesia,59
2018,Armenia,60
2018,Mongolia,61
2018,Colombia,62
2018,Morocco,65
2018,Peru,66
2018,Kazakhstan,67
2018,Philippines,67
2018,Brazil,68
2018,Moldova,70
2018,Mexico,71
2018,Ecuador,73
2018,Azerbaijan,74
2018,Belarus,75
2018,Ukraine,77
2018,Nepal,78
2018,Pakistan,79
2018,Algeria,80
2018,Lebanon,81
2018,Nicaragua,83
2019,Finland,1
2019,Singapore,2
2019,Norway,3
2019,New Zealand,4
2019,Switzerland,5
2019,Denmark,6
2019,Sweden,7
2019,Netherlands,8
2019,Canada,9
2019,Australia,10
2019,Germany,11
2019,Austria,12
2019,Iceland,13
2019,United Kingdom,15
2019,Japan,16
2019,Ireland,17
2019,Estonia,18
2019,United States,19
2019,France,20
2019,Belgium,21
2019,Portugal,23
2019,Slovenia,24
2019,Israel,25
2019,Lithuania,27
2019,Chile,28
2019,United Arab Emirates,29
2019,Spain,31
2019,Latvia,32
2019,Cyprus,33
2019,Uruguay,34
2019,Malta,35
2019,Qatar,36
2019,Poland,37
2019,Georgia,38
2019,Costa Rica,40
2019,Malaysia,41
2019,Italy,42
2019,Hungary,43
2019,Croatia,44
2019,Greece,45
2019,Bahrain,46
2019,Romania,47
2019,Bulgaria,48
2019,Montenegro,49
2019,Saudi Arabia,50
2019,Jordan,51
2019,Kuwait,52
2019,South Africa,53
2019,Thailand,54
2019,Panama,55
2019,Tunisia,56
2019,India,57
2019,Serbia,58
2019,Armenia,59
2019,China,60
2019,Colombia,61
2019,North Macedonia,62
2019,Indonesia,63
2019,Mongolia,64
2019,Peru,65
2019,Argentina,66
2019,Brazil,67
2019,Kazakhstan,69
2019,Morocco,70
2019,Philippines,72
2019,Moldova,73
2019,Belarus,75
2019,Ecuador,76
2019,Mexico,77
2019,Azerbaijan,79
2019,Ukraine,81
2019,Nepal,82
2019,Pakistan,83
2019,Algeria,84
2019,Lebanon,85
2019,Nicaragua,87
2020,Finland,1
2020,Singapore,2
2020,Norway,3
2020,Denmark,4
2020,Switzerland,5
2020,New Zealand,6
2020,Sweden,7
2020,Netherlands,8
2020,Australia,9
2020,Iceland,9
2020,Canada,10
2020,Austria,11
2020,Germany,12
2020,Ireland,14
2020,Japan,15
2020,United Kingdom,16
2020,Estonia,17
2020,Belgium,18
2020,France,19
2020,United States,20
2020,Portugal,22
2020,Slovenia,23
2020,Lithuania,25
2020,United Arab Emirates,26
2020,Chile,28
2020,Latvia,29
2020,Uruguay,30
2020,Malta,31
2020,Israel,32
2020,Spain,33
2020,Qatar,34
2020,Cyprus,35
2020,Malaysia,37
2020,Poland,38
2020,Costa Rica,39
2020,Georgia,40
2020,Hungary,41
2020,Italy,42
2020,Greece,43
2020,Croatia,44
2020,Bahrain,45
2020,Romania,46
2020,Jordan,47
2020,Saudi Arabia,48
2020,Kuwait,49
2020,Montenegro,50
2020,China,51
2020,India,52
2020,South Africa,53
2020,North Macedonia,54
2020,Bulgaria,55
2020,Thailand,56
2020,Tunisia,57
2020,Panama,58
2020,Armenia,59
2020,Indonesia,60
2020,Serbia,61
2020,Colombia,63
2020,Peru,64
2020,Morocco,65
2020,Kazakhstan,66
2020,Mongolia,66
2020,Brazil,67
2020,Argentina,68
2020,Philippines,69
2020,Moldova,71
2020,Mexico,72
2020,Ecuador,73
2020,Ukraine,76
2020,Nepal,78
2020,Azerbaijan,79
2020,Pakistan,80
2020,Belarus,81
2020,Algeria,82
2020,Nicaragua,83
2020,Lebanon,84
2021,Finland,1
2021,Singapore,2
2021,Denmark,3
2021,Norway,4
2021,Switzerland,5
2021,Netherlands,6
2021,Sweden,7
2021,New Zealand,8
2021,Iceland,9
2021,Australia,10
2021,Canada,11
2021,Germany,12
2021,Ireland,13
2021,Austria,14
2021,Japan,15
2021,Estonia,16
2021,United Kingdom,18
2021,Belgium,19
2021,United States,20
2021,France,21
2021,Lithuania,23
2021,Uruguay,25
2021,Portugal,27
2021,Slovenia,28
2021,United Arab Emirates,29
2021,Israel,30
2021,Latvia,31
2021,Spain,32
2021,Chile,33
2021,Qatar,34
2021,Malta,35
2021,Cyprus,36
2021,Malaysia,38
2021,Poland,39
2021,Georgia,40
2021,Costa Rica,41
2021,Hungary,42
2021,Italy,43
2021,Bahrain,44
2021,Croatia,45
2021,Greece,46
2021,Saudi Arabia,47
2021,Romania,48
2021,Jordan,49
2021,China,50
2021,Kuwait,51
2021,Montenegro,52
2021,South Africa,53
2021,Bulgaria,54
2021,Thailand,55
2021,Indonesia,55
2021,North Macedonia,56
2021,India,57
2021,Armenia,58
2021,Panama,59
2021,Serbia,60
2021,Tunisia,61
2021,Colombia,63
2021,Kazakhstan,64
2021,Morocco,65
2021,Mongolia,66
2021,Moldova,67
2021,Brazil,68
2021,Philippines,69
2021,Peru,70
2021,Argentina,71
2021,Ecuador,72
2021,Azerbaijan,73
2021,Ukraine,76
2021,Nepal,77
2021,Mexico,78
2021,Pakistan,80
2021,Algeria,81
2021,Belarus,82
2021,Nicaragua,83
2021,Lebanon,85
