Control_of_Corruption,Government_Effectiveness,Political_Stability,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability
-1.389802694,-1.310656309,-2.609148026,-1.096590996,-1.771152735,-1.191992998
1.458833456,1.257655025,0.95930326,1.59087956,1.347805619,1.273960948
0.918705285,0.629231572,-0.8155604,1.269910455,1.01208365,0.658837497
0.234261185,1.287598014,0.381040454,0.942923725,0.273004681,0.905116975
-0.113833971,1.158082008,0.388235539,0.084404744,0.559754252,0.613028824
0.745713294,0.892576635,0.742136419,1.314648986,0.790470541,0.929792583
1.016485095,1.209342599,1.280074358,0.90963459,1.710528135,1.262557507
-0.327103823,-0.062545538,-0.274439603,0.029683931,0.132585108,-0.695054591
-0.285695314,-0.877598882,-0.167979881,0.406301677,-0.509888172,-1.230161667
-0.807418883,-0.441803724,-1.105736017,-0.338947535,-0.464465976,-0.307872742
-0.441052586,-0.051552676,-0.252887934,-0.456636727,0.817287028,0.721560717
-1.609050989,-1.434507608,-1.00738585,-2.418767452,-1.894966125,-2.206310749
1.302323818,1.348341584,1.302023292,1.05925858,1.156710029,1.535965323
-0.541139305,-0.397766113,-0.348640084,-0.387807816,-0.478956431,-0.116008624
-0.159434482,-0.017272087,0.175113589,0.24940148,0.192158148,-0.655357838
-0.959891975,-0.731642365,-0.266192228,-0.392827451,-1.05081141,-1.045493364
-1.076368928,-0.394115418,0.530268252,-0.756039798,-0.968699157,-1.8155756
0.480807155,1.065833807,0.426793516,1.182479143,0.979363859,0.855667293
-1.323181987,-0.809006751,-1.67229104,-0.236152813,0.704719603,-0.515705645
-0.123688802,-0.902621508,-0.188686535,0.062373228,-0.424627781,-0.011649566
-0.919094324,-1.395070314,-0.339135408,-1.484882712,-1.005297542,-0.07451874
-1.64175272,-1.774134755,-2.565771341,-2.30232048,-1.762513995,-1.476601958
1.92107594,1.650509238,1.597493172,1.550629139,1.636691809,1.442950368
0.666612506,1.007766724,0.77052319,0.657770276,0.986618876,0.994766891
2.072511673,1.616686344,1.333174944,1.685110092,1.750148296,1.491490364
0.665671945,1.125267744,1.215290904,1.140559673,0.882088602,-0.325315744
-1.052205682,-1.193292379,-0.313983828,-0.78888917,-0.658643126,-0.903721452
-0.630165637,-0.798726916,-0.286847949,-0.749148667,-0.343976617,-0.110343345
0.233307585,0.967821717,0.377964616,0.099695772,-0.058480583,0.015152005
-0.263243586,-1.004094362,0.027608531,-0.551773667,-0.411952257,-0.463619083
-0.705255508,-1.099251866,-1.038219452,-0.623046398,-0.864916384,-0.442345589
1.32172358,0.824310184,1.013528109,0.800101042,0.921010733,1.080018401
0.367132217,0.183694765,1.175102472,-0.726854742,0.386965662,1.013012767
-0.8657974,-0.22220996,-1.561764836,-0.82778126,-0.60823971,-0.800371826
0.209806874,1.125267744,0.801905751,1.01627028,0.306262553,1.182986617
-0.917184711,-0.306652963,-0.602054834,0.012595196,-0.490908056,0.008883099
0.775618434,0.097125784,1.034340501,-0.902161479,0.081636302,-0.85343945
-0.644489229,-0.762323499,-0.387309909,-0.041273385,-0.450450361,-0.100616597
1.780709863,1.659198642,1.577211499,1.329032183,1.510484815,1.546038389
-0.455313385,-0.234557524,0.636659682,-0.002527024,-0.257835925,0.322758585
-0.029848279,0.106615715,0.058016822,0.394997239,0.429098636,0.024055177
-0.335644424,-0.251563817,-1.133533716,-0.096795879,-0.236701235,-1.21988368
-0.858943164,-0.888383806,-0.766716242,-0.780855536,-1.056031585,-0.540491521
-0.864246011,-1.185321569,-1.977055788,-1.732519746,-1.078514218,-0.246729359
0.327528208,0.619090796,0.164941698,-0.00030195,0.364460111,0.540918291
0.52951771,0.644922495,0.792732,-0.139852852,-0.134759158,0.471858948
-0.69104737,-1.092552066,-0.452942908,-0.735730886,-0.553631186,-0.413114339
2.111042976,1.76726532,0.821221173,1.704928517,1.7351408,1.483401299
2.131029844,1.632602453,1.415749431,1.871017337,1.843664289,1.537119985
-1.032059431,-0.777345121,-0.992481053,-0.714432657,-1.201523185,-1.097966552
-0.462348998,-0.840419888,-0.966098785,-0.724168777,-0.558125436,-1.188037038
-0.607343435,-0.761204541,-1.933071136,-0.940476418,-0.938902915,-1.218976498
-0.456622541,-0.552714586,0.008093261,0.441836089,-0.305708945,-0.081278838
2.033835888,1.827783585,1.141986489,1.797894001,1.941097736,1.653071284
0.12943545,-0.547031045,-0.500559747,0.275505722,0.527046025,-1.153973699
-0.879330099,-0.718147814,-2.251637459,-0.687235057,-0.688234627,-0.647862375
0.52951771,0.227962121,1.171670437,1.009523869,0.782942474,0.050829589
-0.489798933,-0.06213117,-1.860767245,-1.671913028,-0.192042068,0.599114895
-1.002332568,-0.79249388,-0.705046415,-0.543229759,-0.800446093,0.094208039
-0.893414497,-0.576705813,-0.018059423,-0.508220851,-0.394902527,-0.110259488
-0.509206772,-0.125799328,-0.163659349,0.517202258,-0.520251691,0.265319765
-0.605999053,0.153594181,-0.928045392,0.10019961,-0.57369107,0.005802192
0.610989213,0.741758704,0.550631166,1.013511658,0.390535206,0.671857715
0.745713294,1.238634825,1.051632404,0.957910359,1.105702162,1.194674611
-0.022669774,-0.200077146,0.577859223,0.722416639,0.558157504,0.468620896
0.518894792,0.707452416,0.684275627,0.668833852,0.706691504,0.64901036
0.184131041,-0.215014026,0.54217118,0.443314433,0.415537626,0.515154064
-0.821954846,0.024324507,-0.349449873,-0.47659722,-0.770942986,-1.117509007
-0.613254488,0.092924267,0.056940533,-0.01019153,0.063206613,-1.097546339
0.648035407,0.750295639,1.163725734,-0.260609269,1.162507057,0.741072178
1.176592231,1.579670906,1.225839972,0.448323607,1.232990623,1.162032008
0.133266076,-0.349467725,0.500569344,-0.967672408,-0.692302823,0.369770527
-0.034334648,0.261315554,-0.623455822,-0.070326254,0.144550726,-1.659640193
-0.826650083,-0.134347767,0.03752597,-0.175264254,0.045141723,-0.690779805
0.301246494,-0.01662726,-0.07809411,0.097264789,-0.143760264,-0.046880811
1.17598176,0.622597158,0.658694148,0.028845681,0.251167297,0.312427968
-0.471661597,-0.065339759,-0.056958809,-0.916900396,-0.804334581,-0.587721765
1.596122026,2.231719255,1.338472128,2.154437542,1.837814331,-0.206522793
0.188275024,0.54981184,0.667275548,0.997581124,0.499799252,0.984533489
0.888942242,1.041916966,1.015414,0.997022331,1.084723592,0.977437854
-0.229267567,-0.881165802,0.495676666,-0.835665345,-0.109286606,0.041489806
-1.723784328,-2.280888319,-2.386288404,-2.148591757,-2.380809069,-1.852409244
-0.031051725,0.127881005,-0.283249706,0.610028148,-0.183931217,0.64293468
-1.552298784,-2.383670807,-2.518343925,-2.547725677,-2.008500814,-1.987520456
0.666526735,0.968881249,0.292700946,1.037264585,0.990445971,1.036115289
-0.303825676,-0.124889262,-0.607227087,-0.232445598,-0.425378829,-0.089097887
0.345875949,0.490093946,0.101642534,0.486974269,0.769646406,0.815502346
0.55711174,0.455417246,0.906494319,-0.118548453,0.589768767,0.898622811
0.760439336,0.341672003,0.937967896,0.540943027,0.457475066,0.570473194
-1.407844663,-1.658643842,-1.696198225,-2.522705078,-1.176162958,-1.652390122
0.141266376,-0.626823604,0.058161013,-0.701412082,-0.083830982,-0.34183386
2.092034101,1.674098849,0.981748819,2.020524979,1.791921258,1.558851957
1.761436343,1.916304231,-0.480688244,1.8410604,1.863118887,1.448773026
-0.387543082,-0.636238277,-2.730331182,-1.280378819,-2.087435246,-1.992729425
1.018330216,1.395841718,0.788220286,1.396167874,1.103475809,0.978411973
-1.345553517,-1.116714597,-0.512072921,-1.061833382,-1.584831834,-1.33509016
-0.423007667,-0.581117988,-0.388441443,-0.668204069,-0.573558688,-0.519345462
-0.471759528,0.260645479,-0.491420507,-0.322730869,0.088566415,-0.846735775
-1.139937162,-0.858102381,-0.990260482,-0.760396123,-1.128437638,-0.279543012
-0.747289181,-0.972789764,-0.908243716,-0.744945109,-0.591685474,-0.567804515
-0.329820722,0.205689505,0.711831987,-0.319078892,0.498170644,0.284538299
-0.256702781,0.088158503,0.081537127,0.401309967,-0.1701781,-1.039815903
0.081942312,-0.03533287,-0.877072871,0.159857556,0.086751573,0.266048968
-0.325625747,-0.125317961,-1.3781358,-0.02041775,-0.347564906,-0.834239602
-1.393570781,-1.017627716,-0.804575801,-2.097846508,-1.409512997,-2.183922529
0.386845589,0.774844706,1.171670437,-0.403398484,0.561684668,1.186314225
-1.176579237,-0.648771644,-0.694264531,-1.635897756,-0.344945699,-0.645076036
-0.800242603,-0.614888132,-1.188100696,-0.216642439,-0.744596004,0.023167791
1.07211113,1.095534325,0.667445123,0.96813792,0.80805707,-1.139809847
1.748772383,1.449907899,0.717304826,1.616421103,1.569445848,1.262765646
1.180732846,-0.608068526,0.117876664,0.472236633,1.42403543,1.055939794
1.195403099,0.643163443,0.569273055,0.613631606,0.60366255,0.999287128
-1.046891451,-0.600062251,-0.540030122,-1.444834471,-1.081380248,-1.652378082
-0.284158379,-0.517501175,0.118558995,-0.425862521,-0.278718442,-0.039491858
-1.527598858,-1.72234714,-1.539181471,-2.38258338,-2.259727001,-1.430316448
-0.545818031,0.02798323,0.03891024,-0.3752608,-0.367153853,0.021231102
-0.932531476,-0.775189698,-1.88934803,-0.873311758,-0.404740959,-0.056843475
-1.712633252,-2.329372644,-2.770873785,-1.702667832,-1.790670753,-1.78008759
-0.673917532,-0.86897701,-0.11702957,-0.613412023,-0.474514842,-0.309619904
-1.295819283,-1.319773555,-0.943286121,-1.486515284,-1.303515315,-1.16366899
-1.291033268,-1.60950923,-2.702631712,-1.389163017,-1.831374288,-1.077688575
-0.572924495,-0.15488033,-1.156498313,0.221967235,0.064277157,0.086402573
-1.046891451,-0.573433459,-0.847814322,-1.355300307,-0.800302982,-1.087952256
1.266005278,0.632899344,0.486361712,0.321675181,1.119430304,0.654332459
1.266005278,1.466912746,0.899418652,1.335421324,1.61627841,1.086253405
-0.938672543,-1.258393884,-0.600726008,-0.856853485,-0.950999379,-0.816002846
0.758895993,1.480470061,0.929504931,0.497693717,1.647177696,0.742793262
-0.075100534,0.841874182,-0.072026245,-0.343168259,-0.218955487,0.585294366
-0.415403098,-0.304616541,-0.771642268,0.238748029,-0.125852257,0.047159709
1.199391723,1.075224519,1.371497393,1.757416725,1.270262361,1.282142997
1.632955909,1.57377553,0.861676931,1.813946962,1.614245057,1.478290319
1.477789164,1.606263638,1.577211499,1.395227313,1.770163417,1.56270957
-1.077084064,-0.155563846,-0.852247477,-1.028316259,-0.730720103,-1.541516423
1.10620594,0.405644178,0.830237448,0.001366154,0.023263842,0.91546458
-0.09359394,0.390768141,0.550413907,0.614857495,0.455399364,-1.453301787
-0.864106297,-0.77972573,-0.189457834,-0.47659722,-0.56792897,-0.90926522
1.194066882,0.444022268,1.120577455,0.467795849,0.296676338,-0.102027185
-0.133964226,-0.82950896,-0.26102376,-0.799875796,-1.082241893,0.050905809
1.445956349,1.078783035,0.842383623,1.343635798,1.328004122,1.278445244
-0.193349361,-0.603375793,0.518612146,-0.550579548,-0.396132678,0.523253381
-0.040327787,-0.290780723,-0.443083793,-0.483431756,-0.764496326,-0.073199019
1.618236542,0.300448269,1.03254509,0.557434797,0.579251528,0.151467398
-0.844050765,-0.725854099,-0.453478873,-0.724168777,-1.219215512,-0.843582153
-0.642686784,-1.075679064,-0.806959629,-0.310121268,-0.315116078,-0.322684556
0.593173563,0.728429019,1.013090372,0.527586281,0.382423937,0.488893241
-0.428935021,-0.006283537,-0.445607245,-0.111011527,-0.23170203,1.317528605
1.248225451,1.383490443,1.187998414,1.237945318,0.897616625,0.963811636
-0.322116584,-0.034615345,0.40158087,0.460990727,0.103039585,0.259695321
-0.122583754,-0.707874298,-1.537941337,-0.482700348,-0.468150288,0.955262125
-1.488822937,-1.302272558,-1.542314768,-2.522705078,-1.339616895,-1.256889462
-0.736028314,-0.021138338,0.874160886,0.160896987,0.433581084,0.910778642
-1.319209814,-0.763961494,-0.209088624,-0.661108851,-0.963570416,-1.356537819
-1.140349984,-1.29685843,-1.513643622,-0.830199361,-1.168966174,-1.207354903
1.565556288,1.598744869,1.013104677,1.527742386,1.618298292,1.471053362
0.43935883,1.075224519,1.456373334,1.045568824,0.727434754,0.49604407
-0.058279932,0.135777846,-2.236208916,-1.502297163,-0.954957306,-1.304422021
-0.866406024,-0.933607459,-1.255195975,-1.125309587,-1.33145833,-1.403182983
0.956631362,0.705384672,0.044010442,0.974188089,0.007860686,0.992628813
-0.070956685,0.510042667,-0.473098785,-0.20264338,-0.102287054,-1.658737779
-0.251915634,0.008680122,-0.701150596,0.225666419,-0.492650598,0.143143579
-1.20799458,-1.642914176,-1.852922916,-1.258211136,-1.275882244,-0.764142394
-1.592267394,-1.655687809,-1.785483599,-1.511245608,-1.822215557,-1.194455147
-1.460418224,-1.337557554,-0.213065609,-1.452166677,-1.120401978,-1.203033924
0.661663234,0.196720213,0.828297615,0.608042121,0.498481661,1.120828748
-0.552296638,-0.539629281,-1.033205271,-0.743582249,-0.655076623,-0.533239543
0.177089244,0.425023794,0.607223809,0.362314552,0.236004218,0.849656224
-0.154578611,-0.203546971,0.596087813,-1.530463457,-0.287810236,-0.815465987
0.349622399,0.839920282,0.288732588,0.993247628,0.547705591,0.903132319
0.696142435,0.9111709,-0.799367249,1.234668493,1.019453645,0.978910446
2.236468792,1.840414047,0.920160234,1.785724521,1.808279395,1.478388548
-0.752702355,-0.760830402,-0.448214263,-0.857029617,-1.04289186,-0.171275631
0.273244053,-0.126706585,1.316998243,0.268519282,0.790470541,0.873136044
-0.751166821,0.981475115,0.164941698,-0.130867004,-0.508473933,0.237802729
-0.503777742,-0.47004047,-0.567302406,-0.871133387,-0.541196287,-0.013822564
-0.810555279,-0.445820093,-1.165523529,-0.571031153,-0.319997311,-1.483353972
-0.577217638,-0.260907888,-1.311682701,-0.664301932,-0.264293224,0.070616141
-1.539008975,-1.215515733,-0.22158289,-1.714255929,-1.162327766,-1.36032784
-1.339879751,0.296199024,-0.992728472,-1.081751704,-1.492109537,-0.759082139
1.580865502,1.299159646,1.161889791,1.215253234,1.496273756,1.167532682
-0.897264659,-0.753389955,-0.040577199,-0.492181957,-0.501701951,-1.332246304
-0.390404463,-0.589063823,0.005959166,-0.169806421,-0.405230105,-0.238322094
0.613188386,0.589688063,0.600148976,0.326164484,0.195874199,0.01836968
2.376408815,1.901411176,0.981748819,1.850898266,1.919791341,1.609450936
1.147074223,1.178443551,0.280948132,1.189461946,1.29722631,1.065646052
0.89474839,1.152205229,0.316747218,0.504324913,1.160385847,1.101295233
-0.887642741,0.034111183,-0.065801933,-0.744945109,-0.681152165,-0.980097234
-0.425882965,-0.787312388,0.247992232,-0.437854588,-0.39465192,-0.199700385
0.600856006,0.567057848,-0.429623365,1.001167655,0.85568583,0.855676949
1.536726952,1.31406188,0.64498806,1.577934742,1.519799232,1.373611093
-0.127230331,0.135365903,0.169862181,-0.13057971,-0.079614252,0.553479671
0.032075394,0.084935077,0.115144268,-0.296521306,0.289413631,0.963265836
1.27677536,0.766806841,0.085602649,1.375887871,1.043584466,1.282142997
0.087780945,0.002325825,0.557232976,-0.122246236,0.326836467,0.500075698
1.266005278,0.902549386,1.084265828,1.201978564,1.119430304,1.089254618
-1.134002686,-0.712843359,-0.829794765,-0.270502895,-1.099682927,-0.377719432
-0.974657476,-0.969850123,-0.669287205,-0.878001869,-1.102358937,-0.919305801
-1.279220343,-1.465269923,-2.002573967,-1.286226392,-1.399573922,-1.583116174
-0.173361897,-0.44615379,-0.137580603,0.004251352,-0.434385359,0.214108691
-1.346412778,-2.113048077,-0.497683495,-1.256036758,-1.5582937,-0.840826333
-1.330996513,-0.645444572,-0.448519617,-0.49494037,-1.010110259,-0.168789566
1.616944671,1.618590951,0.05667685,1.784205079,1.550321102,1.344568133
0.328688681,-0.215569258,0.836977124,0.469366848,-0.052719016,0.389346242
1.359654307,1.476330638,1.374937654,1.443012118,1.930308819,1.381292939
-0.29291603,0.375041097,-0.841136158,0.035520174,-0.580651641,0.126321062
-0.454076618,0.317363322,-0.462322682,0.216156706,-0.362381369,-1.528813601
-1.110736609,-0.903040051,-1.699162006,-1.485808253,-0.886475205,-1.476000071
-1.334123492,-1.302935362,-2.474690437,-1.33956039,-1.798078537,-1.007279754
1.535135031,1.435749292,0.965446055,1.467447162,1.456939459,1.27498734
0.536935449,1.052473426,1.040722609,1.234421492,0.936142623,0.651559114
0.50986433,0.360985458,0.39929536,0.487740815,0.207708836,1.054666638
-0.046545755,0.528976262,0.258638471,0.042481516,-0.239620462,0.625461519
1.45780158,1.547667146,1.026066899,1.347087026,1.473686934,0.983319521
1.010008812,1.186404467,1.07719624,0.932986319,1.701575994,1.232192636
0.038551886,0.095135003,-0.267881632,0.252726197,0.18873316,-0.747199893
-0.374195218,0.106133707,-0.257630289,0.106146552,-0.466539711,-1.181037664
-0.876583576,-0.398768902,-1.007226825,-0.517190576,-0.577875257,-0.536340475
-0.078068301,0.135919511,-0.874444485,-0.430563331,1.009463787,-0.650570631
-1.703108072,-1.72234714,-0.378693789,-2.370465994,-1.608651996,-2.227477789
0.698436558,1.044280171,0.7530514,0.520823359,1.147331357,1.287000179
-0.463044196,-0.332664609,-0.279240251,-0.320575327,-0.40494585,-0.159918711
0.119538024,-0.19505249,0.225190043,0.273751527,0.308871776,0.390771747
0.533790946,0.644922495,-0.456187993,-0.450061172,-0.280372351,-1.317464471
-1.08248508,-0.738060236,0.693885386,-0.840734363,-0.880950749,-1.792621255
0.236004293,0.838279903,0.639003932,0.847472012,0.280416071,0.555522323
-1.179467916,-0.761204541,-1.62113452,-0.634793401,-0.905710816,-0.555211604
-0.141579404,-0.979480028,-0.253533632,-0.485150635,-0.487081766,-0.74947238
-1.034691691,-1.460012197,0.125683025,-1.038943887,-1.035418153,-1.52770555
-1.583956599,-2.439260006,-2.462278366,-2.221005201,-2.219452381,-2.202777863
0.843831837,1.926781178,1.669110894,1.620551705,1.716376781,0.946911216
1.170406342,1.015032411,0.921403408,1.080174565,0.950274825,0.657143593
2.023770571,1.792817235,0.778468788,1.561941624,1.738464713,1.497230649
0.883640766,0.22591567,0.931847215,1.737213492,0.68738234,1.050894022
-1.009642959,-1.052760601,-0.509343922,-0.811572015,-0.879376113,-1.263446808
-0.523701608,-0.818331599,-0.118913285,-0.785046399,-0.278625727,-1.080355525
0.229109854,1.02247262,0.736926496,0.66661346,0.572214603,0.496299714
-0.992024779,-0.760136187,0.362981379,-0.588554084,0.649003744,-0.323318839
0.446904987,-0.179698884,-2.14628768,-0.673809767,-0.424311131,0.408908844
0.775587142,0.994383156,0.998400986,1.210128903,0.799450576,1.118638515
0.467345566,0.36339438,1.174211025,-0.670987487,0.595379114,1.130495667
-0.815018535,-0.838932753,-1.843814135,-0.894477546,-0.605059206,-0.825767577
0.441281766,0.85125798,0.872974157,1.181130648,0.890954435,0.704483211
-0.921504736,-0.223238394,-0.182534769,-0.168177813,-0.646558285,-1.489835978
-0.215674281,0.358195007,1.336360812,-0.891345799,0.188530937,1.129765034
-0.571009994,-0.545202792,-0.340128064,-0.010916068,-0.501107097,-0.045278657
1.266005278,2.028542757,1.17722559,1.332924247,1.367854357,1.563076615
-0.127464935,0.511063278,0.717772186,-0.108932532,-0.267986298,0.376543373
-0.042974085,-0.106561251,-0.061226465,0.42420873,-1.005572319,0.041489806
-0.178624526,-0.188582316,-0.359539151,-0.047914837,-0.188088924,-1.496967793
-0.774722815,-0.769691467,0.148469687,-0.772882998,-1.061634064,-0.591020644
-1.534189463,-1.33112061,-1.511704564,-0.621483266,-1.194724917,-0.939285517
0.284111679,0.041973423,0.940030038,0.840776086,0.33342573,0.557084858
0.599186838,-0.036878657,0.776040912,-0.083867647,0.447921455,0.535820067
-0.598265946,-0.95114857,-0.713360965,-0.735240161,0.467406094,-1.295277119
2.000247002,1.805714965,0.830863893,1.748252153,1.708140492,1.519863963
2.1171422,1.53899622,1.467778444,1.367597103,1.426389098,1.415214062
-1.180143833,-1.388018489,-0.585725188,-0.679826021,-1.19912231,-0.870825171
-0.838142872,0.119554743,0.051454291,-0.798238993,-0.576169431,-0.493436366
-0.456622541,-0.764629543,-1.891961455,-1.024434328,-1.062098503,-0.581014395
-0.493940473,0.028337197,0.112023413,0.435726047,-0.189165324,0.055813737
2.065853834,1.847265244,1.221518755,1.60669601,1.931451201,0.992168546
0.203061417,0.104687065,0.419728547,0.444364667,0.592665195,-1.144659162
-0.85676223,-0.570837259,-0.846989989,-0.764765918,-0.712482035,-0.877666116
0.086544938,0.25863564,1.166012168,-0.192969292,0.596180677,1.078569651
-0.584034085,0.16477868,-0.249828547,0.322711378,-0.285406232,0.140369892
-0.596712232,-0.827988863,-0.653707087,-0.422826767,-0.517511368,-0.711399913
0.031238893,0.156943962,0.016684934,-0.139662296,-0.428430766,-1.101043224
-0.524174213,1.015032411,0.082036331,0.471264184,0.798747361,0.600356281
-0.510496736,0.068197176,-0.778701365,0.113156676,-0.103854693,-1.094774246
0.659302592,0.324414283,0.491565287,0.498032212,0.520833731,0.61527282
0.72112143,0.979880333,1.385001779,0.724131644,1.155114055,1.255675912
-0.016030673,-0.536280394,0.458486795,-0.108932532,0.604394853,0.546445191
0.296645999,0.867235363,0.669543803,0.631379724,0.978387594,-1.287543774
0.791444957,0.428703636,0.508895397,0.346217543,0.368579715,0.946590006
-0.929947913,-0.110942565,-0.66740942,-0.483847022,-0.805172265,-1.072273493
-0.357465267,0.274038255,0.069421276,-0.000359975,0.077767387,-0.499948204
0.71219492,0.927289665,0.613005877,0.877206326,1.009463787,0.780662477
-0.022669774,1.749414086,0.417606324,0.525310516,1.146361232,1.120467544
0.119538024,-0.713890076,0.489546567,-0.974100471,-0.261999786,0.370207012
-0.220829561,0.114084966,-0.650508463,0.24940148,-0.062382013,0.111124784
-0.007385837,-1.002112627,-0.143128574,-0.294217169,-0.319043964,0.192555249
-0.451218128,0.335749626,-0.263510197,-0.61058557,-0.122738957,-0.120646119
0.768578291,0.679121077,0.701772809,0.021038041,0.238317847,0.484147757
-0.396271408,-1.062866569,-0.302403092,-0.90462321,0.082418576,-0.075617775
2.118317366,2.284572601,1.438414216,1.850898266,1.835626006,-0.205266669
-0.400275111,0.502344251,-1.124602079,0.50777036,1.009463787,0.879936934
0.777626574,1.021873474,0.968597353,0.912210226,1.875066876,0.932308793
0.069947504,-0.692087948,0.562479496,-0.815379918,-0.079614252,0.450404793
-1.688518405,-2.131399393,-2.69136095,-1.953612566,-2.406163454,-1.836757302
-0.058959816,0.106615715,-0.252887934,0.020494822,-1.195837498,0.688375115
-1.936705828,-2.316305876,-2.878539562,-2.010436773,-1.970399737,-1.813698411
0.71118027,1.34903717,0.411397874,0.755449116,0.579018056,1.004412174
-0.33045432,-0.078914493,-0.089156918,-0.225914791,-0.007581946,-0.130894393
0.339913368,0.632899344,0.929504931,0.514629245,0.483081073,0.813230157
0.539356709,0.306824327,0.864660144,0.372113407,0.7597,1.419765472
1.062663555,0.306824327,1.03254509,0.345437974,0.596180677,0.606116414
-1.42334497,-1.540203929,-1.524827719,-1.570901155,-1.088912487,-1.429252028
-0.460872471,-0.578497291,0.418793023,-0.210808367,-0.132176608,0.415994406
2.094612837,1.6703794,0.99729985,1.678616405,1.766856194,1.774868369
2.402744293,1.972509265,0.033281282,1.649374008,1.778294921,1.535208821
-1.73549366,-1.753689885,-2.71175766,-1.891613841,-2.087320328,-1.930908203
1.12545836,0.682798445,0.39442119,1.36607933,0.994327009,1.096226931
-1.344798326,-1.196010232,-0.500084043,-1.072057724,-1.248422623,-1.434281111
-1.031962514,-0.8470487,-0.550656915,-0.689335167,-0.616245627,-0.734542131
-0.483637542,0.202014089,-0.578276575,-0.993646324,0.109724149,-0.810611665
-0.800242603,-0.75479573,0.197355658,-0.763640761,-1.196821332,0.371070355
-0.731193364,-0.624154627,-0.175117105,-0.664301932,-0.674063563,-0.751222908
-0.344353855,0.275348663,1.089008689,-0.380405098,0.494029403,0.689669669
-0.160587028,0.174368307,0.110377036,-0.177748173,-0.222114488,0.642406762
-0.390578359,-0.18861416,-0.594331145,0.359894544,0.142935649,0.284374177
-0.361126631,-0.53683871,-1.143863201,-0.387165576,0.142935649,-0.860568762
-1.433779597,-1.023495197,-0.201663822,-2.054598331,-1.399462342,-2.028213263
0.110406369,-0.430197656,-0.84212178,-0.317361802,-0.103854693,-1.271791458
-0.649671555,-0.616316557,-0.811034501,-0.495705456,-0.347207844,0.092698015
-0.831856072,-0.492893785,-1.16391623,-0.266943336,-0.766909003,0.089292645
-0.328292847,1.285744786,-0.417126507,0.46688959,0.876260638,1.03497839
0.539313197,-0.490328997,-0.320534796,1.474023938,-0.20193398,-0.903966546
1.857166886,1.275138259,-0.026929064,1.238437533,1.335382342,0.855865717
1.364934325,0.730151117,1.054884791,0.687180042,1.415869355,1.307273865
-1.072816968,-0.616107643,-0.436710477,-0.999216437,-1.112733006,-1.531675935
-0.103575468,-0.382833213,0.869225919,-0.379000276,-0.832234144,0.647277474
-1.259292126,-0.660407066,-1.601286769,-2.01654315,-2.333315134,-1.51525104
-0.373947054,-0.477555662,-1.289309859,-0.236916333,-0.18871294,-1.377459168
-0.57803303,-0.676648796,-2.01818037,0.469366848,-0.474753052,-1.199265122
-1.651136756,-2.361929893,-2.771050692,-1.857521653,-1.776093245,-1.764032125
-0.733920753,-0.824801385,-0.131005377,-0.687793911,-0.572451293,-0.428918958
-1.433779597,-1.355725765,-1.052728176,-1.43441534,-1.329611182,-0.948201418
-1.152327418,-1.731027842,-2.518530369,-0.862635136,-1.87635684,-1.567889929
-0.576535523,-0.035360068,0.355680615,0.175859392,-0.280372351,0.386146128
-1.075625777,-0.653295338,-0.992437243,-0.552348316,-1.230892658,-1.009323955
0.888942242,0.639231384,1.068576336,0.534613013,1.138901711,0.960498691
1.279871821,1.552272081,1.267683268,1.359349608,1.64212966,1.033412814
-0.651610196,-1.128076315,-1.417437673,-1.018981934,-0.984480023,-0.85489428
0.231979251,-0.193284988,0.949530005,0.374506027,0.303531021,0.730730891
-0.516006529,-0.389672071,0.000468279,-0.631172717,-0.036942877,0.611695528
-0.514077365,-0.281927228,-0.804036558,-0.493136615,-0.119232148,0.054073099
1.305756092,1.084040165,1.431547046,0.939555347,1.247303724,1.018640995
1.707646132,1.473996282,1.269631863,1.831182718,1.639288187,1.358394265
1.24299264,1.530020237,0.899418652,1.340415716,1.752518773,1.545566082
-0.758814633,0.213416561,-0.837816358,-0.065053962,-0.606355965,-1.52770555
1.152453542,0.324414283,0.850836754,1.718166828,0.76768893,0.971273601
0.773133337,0.683325052,-0.524779737,0.836070001,0.441886842,-1.49894762
-0.858943164,-0.655627787,-1.036632776,-0.846353292,-0.680911064,-0.388406992
0.600916207,0.498197883,0.937754095,0.550468504,1.034552217,0.503726006
-0.258149892,-1.030079365,-0.754245222,-0.92898792,-1.121383548,-1.5807724
1.455525041,1.553322434,0.662566304,1.34977591,1.292380214,1.271479845
-0.330022901,-0.526224077,0.272381902,1.349059939,-0.464453906,0.321038097
-0.170943543,-0.237670884,-1.779236317,-0.44798848,-0.629469573,-0.242977664
1.507121086,0.339617521,0.797127724,-0.405656159,0.604691029,0.219684556
-1.0496068,-0.762389004,-0.278813034,-1.16856575,-1.176882386,-0.114208892
-0.619942248,-0.19505249,-0.421767116,-0.19508715,-0.302860886,-0.316597819
0.665826142,0.411628902,1.041259646,0.600826502,0.454513997,0.824221611
-0.498797685,-0.492295623,-0.41969654,0.335129142,-0.614661515,-0.249252349
1.216357827,1.2518574,1.171651721,0.881739914,0.8612082,0.822482824
-0.257637173,-0.172955215,0.364647597,0.433977693,0.841042519,1.206217885
-0.083034024,-0.763961494,-1.642869711,-0.48016727,-0.662920475,-0.118603125
-1.599391341,-1.357401729,-1.258357525,-1.0019871,-1.312593341,-1.402987719
