LE_at_birth,Access_to_Electricity,Gender_Development_Index,Human_Development_Index,Gender_Inequality_Index
58.279,43.4,0.954,0.647,0.516
48.648,9.4,0.764,0.364,0.7
81.06609756,100.0,0.982,0.909,0.143
82.04390244,100.0,0.961,0.936,0.059
78.741,99.6,0.958,0.811,0.347
75.343,99.1,0.948,0.682,0.255
54.394,57.3,0.823,0.469,0.66
56.102,51.7,0.849,0.506,0.627
74.742,96.1,0.992,0.722,0.488
78.672,99.4,0.956,0.769,0.33
77.548,97.6,0.959,0.784,0.33
79.401,100.0,0.963,0.862,0.131
77.07804878,100.0,0.974,0.865,0.156
79.83658537,100.0,0.963,0.923,0.098
78.59756098,100.0,0.992,0.909,0.051
71.871,97.9,0.97,0.701,0.498
73.62,98.8,0.83,0.714,0.518
69.48,98.9,0.785,0.668,0.556
81.47560976,100.0,0.981,0.861,0.112
74.82439024,100.0,1.035,0.856,0.196
58.804,23.7,0.842,0.402,0.609
79.7195122,100.0,1.006,0.907,0.069
67.089,85.6,0.931,0.711,0.406
81.41463415,100.0,0.987,0.872,0.129
63.303,82.7,0.907,0.66,0.578
80.05121951,100.0,0.966,0.906,0.186
71.95,100.0,0.965,0.753,0.452
60.946,61.1,0.893,0.566,0.574
56.348,26.7,0.802,0.41,0.653
55.541,4.7,0.85,0.436,0.663
80.18780488,100.0,0.968,0.866,0.157
70.641,83.1,0.903,0.6,0.551
66.563,77.6,0.946,0.649,0.502
70.911,78.3,0.97,0.594,0.474
76.16829268,100.0,0.981,0.816,0.142
73.90487805,100.0,0.992,0.825,0.233
68.494,93.6,0.912,0.657,0.503
66.513,75.0,0.803,0.565,0.589
80.1902439,100.0,0.979,0.895,0.168
72.698,99.7,0.868,0.738,0.53
66.446,98.1,0.787,0.633,0.574
81.75121951,100.0,0.986,0.9,0.099
81.40487805,100.0,0.969,0.889,0.149
81.63658537,100.0,0.964,0.878,0.125
72.124,91.0,0.978,0.7,0.423
73.801,99.4,0.865,0.731,0.503
82.93146341,100.0,0.957,0.896,0.12
68.39,100.0,1.003,0.761,0.287
60.365,23.0,0.913,0.539,0.605
67.444,25.6,0.882,0.534,0.513
79.96829268,100.0,0.923,0.877,0.113
77.442,100.0,0.996,0.81,0.231
77.889,99.3,0.888,0.767,0.444
59.194,1.9,0.805,0.456,0.66
72.356,83.5,0.957,0.738,0.275
69.187,87.1,0.966,0.713,0.414
44.034,17.0,0.975,0.457,0.561
72.91463415,99.5,1.027,0.839,0.166
80.63658537,100.0,0.968,0.905,0.111
73.0804878,100.0,1.034,0.826,0.241
70.458,85.9,0.821,0.594,0.53
69.573,99.2,0.996,0.723,0.267
62.734,17.4,0.922,0.493,0.618
77.069,99.9,0.927,0.68,0.414
74.119,98.3,0.948,0.745,0.414
74.44634146,99.2,0.925,0.733,0.172
55.874,24.0,0.845,0.397,0.659
80.24146341,100.0,0.932,0.847,0.271
75.14390244,99.1,0.955,0.8,0.225
66.766,80.3,1.033,0.695,0.421
53.788,15.0,0.883,0.395,0.559
62.8,31.1,0.851,0.508,0.659
72.88243902,99.0,0.94,0.749,0.39
55.448,8.3,0.895,0.445,0.602
74.227,99.3,0.946,0.762,0.279
55.496,44.1,0.978,0.581,0.498
57.396,12.3,0.778,0.327,0.697
50.712,50.0,0.852,0.484,0.673
71.433,77.9,0.944,0.606,0.5
80.54878049,100.0,0.962,0.913,0.053
80.79512195,100.0,0.998,0.936,0.078
66.761,59.3,0.884,0.53,0.526
80.70243902,100.0,0.967,0.919,0.175
74.681,100.0,0.889,0.783,0.343
64.14,82.5,0.724,0.502,0.591
76.343,87.0,0.992,0.769,0.509
73.466,86.4,0.94,0.711,0.428
70.633,84.3,0.943,0.667,0.467
62.788,17.2,0.886,0.49,0.656
75.69512195,100.0,0.999,0.835,0.174
78.72682927,100.0,0.988,0.825,0.132
71.635,96.9,0.954,0.677,0.496
77.878,100.0,0.981,0.838,0.555
73.3097561,96.8,0.994,0.809,0.369
68.68463415,98.4,1.031,0.789,0.318
61.958,15.6,0.919,0.48,0.457
75.431,100.0,0.874,0.807,0.658
62.644,29.0,0.838,0.486,0.628
63.923,53.5,0.848,0.459,0.594
81.24146341,100.0,0.963,0.892,0.09
52.626,14.6,0.847,0.42,0.66
71.576,91.1,0.951,0.653,0.432
73.98536585,99.6,0.953,0.766,0.195
65.116,56.9,0.884,0.552,0.597
69.505,94.6,0.984,0.717,0.474
74.9097561,100.0,0.994,0.833,0.192
78.97073171,100.0,1.006,0.887,0.13
81.35121951,100.0,0.992,0.904,0.049
44.639,38.6,0.9,0.486,0.555
73.853,91.1,0.807,0.659,0.506
49.196,6.3,0.731,0.355,0.747
57.011,33.7,0.791,0.472,0.612
75.842,99.0,0.989,0.73,0.382
68.039,99.0,0.87,0.633,0.343
67.958,99.7,0.949,0.701,0.22
64.854,46.3,0.898,0.609,0.467
70.012,92.0,0.955,0.708,0.446
73.126,99.0,0.978,0.787,0.359
75.267,99.5,0.895,0.715,0.289
74.765,99.7,0.9,0.728,0.437
58.894,11.2,0.906,0.482,0.583
56.488,10.0,0.92,0.494,0.559
69.19,99.9,1.02,0.758,0.336
76.738,99.1,1.011,0.78,0.334
78.3902439,100.0,0.988,0.908,0.256
68.871,99.5,0.937,0.665,0.265
72.579,99.0,1.029,0.756,0.491
73.498,96.1,0.988,0.658,0.312
57.447,82.6,0.955,0.665,0.443
55.3,26.6,0.895,0.519,0.592
48.063,43.4,0.908,0.486,0.596
60.851,42.7,0.627,0.448,0.753
56.726,35.0,0.867,0.51,0.551
77.936,99.6,0.96,0.754,0.246
78.334,100.0,0.921,0.835,0.175
75.721,98.8,0.995,0.834,0.364
73.16,99.8,0.974,0.746,0.346
81.69512195,100.0,0.962,0.923,0.136
80.5804878,100.0,0.964,0.902,0.111
69.529,99.9,0.958,0.727,0.338
57.081,5.3,0.906,0.405,0.54
80.18292683,100.0,0.971,0.912,0.092
58.363,34.2,0.833,0.492,0.619
56.477,13.1,0.852,0.372,0.617
68.638,55.3,0.837,0.553,0.607
73.51219512,93.5,0.992,0.79,0.24
78.748,100.0,0.943,0.808,0.252
77.073,99.5,0.935,0.725,0.222
70.40487805,94.4,1.027,0.79,0.151
72.272,89.9,0.951,0.707,0.455
66.162,88.0,0.933,0.662,0.486
73.182,98.6,0.992,0.723,0.45
75.712,100.0,1.016,0.788,0.32
68.43,73.3,0.921,0.581,0.526
60.013,52.0,0.97,0.66,0.511
49.255,9.8,0.776,0.372,0.701
81.32219512,100.0,0.982,0.911,0.133
82.24634146,100.0,0.965,0.942,0.057
78.501,99.5,0.961,0.813,0.339
75.599,99.7,0.952,0.691,0.253
55.023,58.4,0.832,0.473,0.66
56.582,52.8,0.856,0.513,0.627
75.033,96.8,0.991,0.726,0.464
78.67,99.0,0.967,0.772,0.333
77.661,97.8,0.967,0.78,0.333
79.665,100.0,0.963,0.857,0.13
77.42439024,100.0,0.975,0.87,0.139
79.98780488,100.0,0.962,0.926,0.096
79.1,100.0,0.99,0.913,0.049
72.093,98.1,0.983,0.708,0.491
73.808,98.9,0.838,0.721,0.519
75.43,97.5,0.966,0.736,0.432
69.664,99.4,0.863,0.675,0.557
81.62682927,100.0,0.98,0.868,0.105
75.42926829,100.0,1.029,0.861,0.166
59.73,25.5,0.85,0.412,0.596
79.87073171,100.0,1.005,0.911,0.07
67.328,92.4,0.939,0.714,0.401
81.66341463,100.0,0.989,0.877,0.129
63.898,89.3,0.915,0.664,0.576
80.40243902,100.0,0.964,0.912,0.179
72.128,100.0,0.967,0.759,0.414
61.157,64.2,0.898,0.574,0.573
56.72,28.1,0.814,0.415,0.653
56.23,6.0,0.862,0.443,0.661
80.38780488,100.0,0.965,0.869,0.152
70.878,84.3,0.917,0.605,0.549
66.743,83.3,0.957,0.656,0.496
71.088,81.0,0.973,0.597,0.469
76.47560976,100.0,0.987,0.821,0.136
46.019,37.2,0.825,0.433,0.625
74.20731707,100.0,0.995,0.828,0.24
68.679,94.2,0.918,0.664,0.499
66.909,76.3,0.81,0.575,0.582
80.74390244,100.0,0.978,0.904,0.163
73.069,99.4,0.875,0.745,0.525
67.062,98.4,0.796,0.64,0.574
81.89756098,100.0,0.986,0.902,0.093
81.60243902,100.0,0.969,0.894,0.145
82.03658537,100.0,0.971,0.882,0.123
72.622,92.2,0.983,0.704,0.417
74.0,100.0,0.869,0.725,0.482
82.84268293,100.0,0.957,0.898,0.114
68.45,100.0,0.999,0.767,0.278
60.649,19.2,0.922,0.545,0.595
67.712,31.1,0.894,0.54,0.51
80.11707317,100.0,0.929,0.89,0.113
77.982,100.0,0.992,0.813,0.225
78.156,99.5,0.893,0.77,0.445
59.433,5.3,0.816,0.46,0.657
72.374,81.9,0.965,0.739,0.28
73.215,85.3,0.951,0.737,0.416
45.596,17.0,0.991,0.467,0.558
73.26829268,99.7,1.033,0.842,0.149
80.63170732,100.0,0.983,0.912,0.109
73.48292683,99.8,1.036,0.824,0.231
70.829,95.7,0.829,0.603,0.526
69.357,99.3,1.004,0.73,0.284
62.873,12.3,0.932,0.492,0.603
77.657,99.0,0.934,0.688,0.406
74.19,99.2,0.953,0.746,0.408
74.99756098,99.5,0.931,0.738,0.171
56.382,27.0,0.867,0.404,0.666
81.39756098,100.0,0.934,0.861,0.264
63.329,48.8,0.953,0.51,0.555
75.9902439,99.2,0.962,0.808,0.207
67.182,78.5,1.029,0.701,0.415
54.198,18.9,0.892,0.402,0.56
63.105,34.2,0.857,0.51,0.657
72.96731707,99.4,0.943,0.755,0.386
56.381,8.7,0.909,0.456,0.597
74.442,99.5,0.952,0.769,0.28
56.015,44.4,0.981,0.585,0.499
58.367,13.6,0.798,0.338,0.694
50.945,48.0,0.86,0.482,0.672
72.009,80.1,0.953,0.614,0.497
80.70243902,100.0,0.965,0.917,0.052
80.99756098,100.0,0.996,0.941,0.072
66.814,68.6,0.902,0.543,0.518
80.90487805,100.0,0.965,0.922,0.173
76.269,100.0,0.897,0.788,0.335
64.436,87.1,0.727,0.505,0.582
76.448,86.9,0.992,0.773,0.508
73.711,88.1,0.943,0.725,0.423
70.754,85.5,0.95,0.674,0.465
63.039,19.5,0.893,0.499,0.655
76.24634146,100.0,1.006,0.841,0.171
79.02682927,100.0,0.989,0.829,0.127
71.887,97.4,0.953,0.685,0.492
78.425,100.0,0.996,0.834,0.541
73.45853659,97.1,0.986,0.807,0.358
68.84121951,99.3,1.032,0.796,0.307
62.54,9.7,0.934,0.489,0.45
75.763,100.0,0.873,0.816,0.651
63.016,36.0,0.843,0.486,0.609
64.615,56.5,0.862,0.468,0.586
81.54146341,100.0,0.971,0.91,0.085
53.693,11.5,0.861,0.427,0.658
71.848,91.6,0.973,0.659,0.424
74.33658537,99.7,0.968,0.767,0.194
65.249,61.4,0.885,0.554,0.548
69.894,91.2,0.993,0.723,0.517
75.11219512,100.0,0.993,0.84,0.203
79.42195122,100.0,1.005,0.89,0.128
81.45121951,100.0,0.995,0.91,0.052
46.619,45.6,0.921,0.503,0.552
73.881,92.7,0.822,0.66,0.509
49.584,6.4,0.745,0.362,0.747
57.304,30.8,0.795,0.477,0.621
76.131,99.7,0.997,0.737,0.378
67.742,98.8,0.881,0.636,0.343
68.293,100.0,0.954,0.711,0.209
65.304,38.0,0.926,0.619,0.453
70.323,92.8,0.961,0.713,0.643
72.725,100.0,0.98,0.79,0.367
75.421,99.5,0.903,0.72,0.29
75.069,100.0,0.891,0.749,0.422
60.105,14.8,0.921,0.493,0.581
57.055,12.1,0.916,0.502,0.561
70.26536585,100.0,1.017,0.764,0.325
76.858,99.3,1.014,0.787,0.321
78.54146341,100.0,0.988,0.911,0.248
69.235,99.6,0.942,0.673,0.276
72.89,99.1,1.028,0.755,0.493
73.513,97.4,0.992,0.663,0.315
58.899,82.8,0.961,0.675,0.44
56.799,22.0,0.913,0.529,0.586
50.652,38.9,0.926,0.512,0.592
61.419,43.2,0.642,0.456,0.746
57.596,34.6,0.826,0.526,0.544
78.092,99.7,0.964,0.766,0.252
78.517,100.0,0.919,0.84,0.181
76.124,99.0,0.991,0.841,0.362
73.305,99.5,0.98,0.75,0.342
81.89512195,100.0,0.964,0.926,0.131
80.98292683,100.0,0.955,0.905,0.103
69.984,99.9,0.954,0.729,0.339
57.769,6.2,0.91,0.41,0.537
80.58536585,100.0,0.969,0.914,0.09
58.462,36.9,0.856,0.499,0.626
57.125,14.8,0.859,0.384,0.613
68.809,59.6,0.842,0.561,0.594
74.16341463,94.1,0.992,0.794,0.237
78.89,100.0,0.938,0.809,0.227
77.007,99.7,0.933,0.732,0.188
70.55365854,95.0,1.028,0.797,0.151
72.651,91.7,0.953,0.709,0.453
66.534,88.3,0.93,0.668,0.482
73.343,99.3,0.986,0.728,0.447
75.917,100.0,1.018,0.784,0.316
68.881,81.8,0.926,0.591,0.513
60.53,53.2,0.982,0.669,0.507
49.948,10.4,0.778,0.381,0.688
81.48268293,100.0,0.983,0.915,0.123
82.69512195,100.0,0.966,0.943,0.054
79.11,99.6,0.961,0.817,0.327
75.903,99.9,0.956,0.7,0.245
55.52,55.8,0.835,0.472,0.649
57.133,53.7,0.857,0.521,0.625
75.32,96.7,0.99,0.733,0.463
79.348,99.2,0.971,0.782,0.326
77.76,98.0,0.962,0.777,0.329
79.999,100.0,0.97,0.861,0.137
77.87317073,100.0,0.978,0.872,0.138
80.43658537,100.0,0.964,0.931,0.09
79.8,100.0,0.98,0.926,0.044
72.221,97.9,0.989,0.713,0.487
74.123,99.0,0.846,0.727,0.516
75.743,96.9,0.964,0.743,0.431
69.88,99.4,0.878,0.679,0.553
82.47560976,100.0,0.98,0.872,0.095
76.22926829,100.0,1.032,0.871,0.179
60.721,23.0,0.854,0.422,0.592
80.47073171,100.0,1.002,0.915,0.064
67.523,92.5,0.956,0.719,0.395
82.11463415,100.0,0.989,0.881,0.126
64.045,88.7,0.916,0.668,0.574
80.95121951,100.0,0.964,0.908,0.169
72.39,100.0,0.97,0.766,0.411
61.652,64.1,0.905,0.585,0.572
57.019,29.5,0.82,0.42,0.651
56.967,13.5,0.865,0.452,0.659
80.73170732,100.0,0.97,0.865,0.14
71.177,84.0,0.91,0.611,0.541
66.982,84.2,0.959,0.665,0.49
71.439,82.2,0.968,0.6,0.466
76.77560976,100.0,0.984,0.826,0.133
61.623,37.8,0.88,0.512,0.63
74.85853659,100.0,0.992,0.83,0.242
68.823,94.8,0.921,0.671,0.496
67.359,79.5,0.813,0.588,0.576
80.74634146,100.0,0.977,0.902,0.14
73.679,99.5,0.87,0.754,0.527
67.659,98.0,0.797,0.649,0.572
82.35853659,100.0,0.98,0.912,0.088
81.65609756,100.0,0.969,0.897,0.138
82.18780488,100.0,0.969,0.885,0.119
73.094,91.1,0.989,0.709,0.409
74.189,99.6,0.87,0.721,0.479
82.59121951,100.0,0.958,0.899,0.113
68.69,99.8,0.999,0.775,0.269
61.046,36.2,0.925,0.55,0.588
68.416,37.4,0.893,0.548,0.507
80.56829268,100.0,0.929,0.896,0.113
78.464,100.0,0.991,0.82,0.216
78.404,99.7,0.891,0.771,0.452
59.62,4.1,0.824,0.464,0.666
70.071,80.3,0.973,0.69,0.289
73.38,87.8,0.955,0.744,0.407
46.692,22.5,0.99,0.475,0.557
73.56341463,99.7,1.027,0.849,0.153
80.98780488,100.0,0.978,0.913,0.089
73.57560976,99.8,1.03,0.831,0.227
71.269,96.1,0.832,0.614,0.493
69.192,99.4,1.013,0.736,0.255
63.494,14.3,0.936,0.494,0.598
78.124,99.1,0.935,0.7,0.393
74.365,99.0,0.954,0.752,0.402
75.1,99.7,0.933,0.741,0.166
56.755,28.8,0.874,0.409,0.672
80.74634146,100.0,0.946,0.857,0.26
63.901,54.1,0.956,0.521,0.572
75.98292683,99.0,0.965,0.811,0.189
67.439,72.1,1.02,0.709,0.415
54.869,20.2,0.893,0.407,0.563
63.346,35.3,0.858,0.515,0.654
73.26682927,99.6,0.944,0.762,0.371
57.455,7.6,0.919,0.463,0.589
74.746,99.5,0.968,0.773,0.284
56.553,42.3,0.987,0.592,0.497
58.994,14.3,0.714,0.346,0.674
51.357,55.9,0.867,0.492,0.676
72.416,81.2,0.955,0.622,0.458
81.20487805,100.0,0.966,0.927,0.048
81.29512195,100.0,0.997,0.944,0.062
67.313,67.3,0.91,0.553,0.512
81.15609756,100.0,0.972,0.922,0.16
76.608,100.0,0.907,0.793,0.328
64.648,87.8,0.727,0.508,0.577
76.627,88.6,0.992,0.779,0.507
74.133,89.7,0.946,0.732,0.436
70.788,87.2,0.951,0.679,0.457
63.526,17.3,0.9,0.504,0.652
76.69512195,100.0,1.007,0.847,0.152
80.47073171,100.0,0.99,0.835,0.12
72.131,98.2,0.966,0.696,0.483
78.891,100.0,0.977,0.844,0.54
74.4097561,97.4,0.984,0.808,0.341
69.68390244,99.2,1.03,0.808,0.301
63.261,10.8,0.942,0.497,0.442
76.234,100.0,0.887,0.828,0.643
63.246,38.3,0.852,0.487,0.604
65.262,56.5,0.877,0.482,0.58
81.74390244,100.0,0.972,0.915,0.086
54.62,14.2,0.867,0.433,0.656
71.859,92.6,0.969,0.661,0.424
74.53658537,99.7,0.958,0.777,0.192
54.94,2.8,0.841,0.433,0.607
64.902,62.6,0.886,0.556,0.545
69.914,94.6,0.995,0.728,0.498
75.95853659,100.0,0.989,0.844,0.2
79.97073171,100.0,1.009,0.892,0.078
81.80243902,100.0,0.995,0.911,0.052
48.195,51.2,0.93,0.517,0.549
73.305,91.5,0.858,0.691,0.491
50.009,9.0,0.754,0.372,0.71
57.925,39.7,0.779,0.487,0.628
76.421,99.3,1.01,0.743,0.369
68.148,98.9,0.884,0.635,0.343
68.567,99.8,0.955,0.72,0.212
65.697,52.7,0.915,0.638,0.438
70.381,92.2,0.963,0.72,0.428
73.278,97.5,0.983,0.794,0.369
75.46,99.5,0.902,0.722,0.29
74.941,100.0,0.907,0.762,0.382
61.049,14.2,0.925,0.499,0.571
57.965,14.6,0.908,0.506,0.554
70.80926829,100.0,1.011,0.769,0.318
76.983,99.2,1.02,0.794,0.33
78.64146341,100.0,0.988,0.913,0.241
69.649,99.7,0.941,0.68,0.291
72.913,98.8,1.028,0.762,0.491
73.692,99.0,0.995,0.668,0.32
72.26,96.7,0.952,0.713,0.479
60.651,83.6,0.966,0.686,0.441
57.771,28.3,0.92,0.534,0.59
53.347,36.9,0.945,0.535,0.587
61.923,69.1,0.649,0.466,0.738
58.623,37.3,0.848,0.541,0.545
78.064,99.9,0.974,0.778,0.235
78.716,100.0,0.919,0.846,0.171
76.467,99.1,0.998,0.843,0.36
73.454,99.5,0.977,0.755,0.327
82.04634146,100.0,0.96,0.93,0.13
80.93658537,100.0,0.955,0.906,0.098
70.36,100.0,0.949,0.734,0.34
58.493,6.5,0.914,0.416,0.533
80.38536585,100.0,0.971,0.915,0.085
58.716,38.4,0.841,0.509,0.623
57.619,15.1,0.867,0.395,0.608
69.554,65.5,0.855,0.572,0.589
74.31463415,94.7,0.991,0.798,0.226
79.081,100.0,0.948,0.817,0.241
77.191,99.7,0.921,0.745,0.185
71.96585366,95.6,1.022,0.806,0.159
73.245,90.9,0.953,0.713,0.437
66.705,90.4,0.929,0.674,0.479
73.552,99.5,0.989,0.732,0.444
76.099,100.0,1.019,0.787,0.313
69.326,91.5,0.936,0.598,0.496
60.8,56.0,0.969,0.674,0.503
50.686,11.0,0.784,0.388,0.686
81.66365854,100.0,0.983,0.921,0.12
82.69756098,100.0,0.968,0.945,0.052
79.023,100.0,0.965,0.824,0.32
76.192,99.9,0.96,0.709,0.245
56.158,55.8,0.8,0.477,0.649
57.792,55.2,0.863,0.533,0.621
75.597,97.0,0.991,0.734,0.462
79.283,99.5,0.975,0.786,0.318
77.833,98.3,0.958,0.773,0.323
80.109,100.0,0.971,0.86,0.138
78.07560976,100.0,0.979,0.874,0.142
80.53902439,100.0,0.965,0.933,0.087
80.05121951,100.0,0.979,0.931,0.042
72.514,97.9,0.997,0.718,0.482
74.202,98.8,0.854,0.729,0.437
76.062,97.2,0.963,0.751,0.424
70.085,99.7,0.888,0.688,0.579
82.42682927,100.0,0.98,0.874,0.089
76.32682927,100.0,1.031,0.874,0.166
61.543,29.0,0.861,0.43,0.581
80.62682927,100.0,1.003,0.915,0.063
67.552,92.6,0.94,0.721,0.397
81.96829268,100.0,0.989,0.882,0.111
64.587,89.3,0.918,0.679,0.566
80.90487805,100.0,0.965,0.909,0.162
72.412,100.0,0.975,0.773,0.364
62.081,56.5,0.913,0.592,0.571
57.406,26.2,0.828,0.425,0.648
57.69,14.9,0.869,0.456,0.641
80.63414634,100.0,0.969,0.866,0.124
71.463,86.8,0.921,0.616,0.539
67.23,85.1,0.961,0.669,0.487
71.734,83.6,0.966,0.599,0.462
76.92439024,100.0,0.979,0.83,0.128
62.291,37.9,0.885,0.517,0.636
75.06341463,100.0,0.989,0.831,0.242
68.973,96.0,0.925,0.678,0.491
67.887,79.9,0.826,0.598,0.571
80.84634146,100.0,0.976,0.903,0.134
74.186,99.5,0.875,0.768,0.514
68.023,99.3,0.802,0.66,0.569
82.91707317,100.0,0.974,0.921,0.085
81.70487805,100.0,0.971,0.898,0.131
82.23902439,100.0,0.97,0.883,0.115
73.433,93.1,0.988,0.713,0.409
74.366,99.5,0.871,0.721,0.479
83.09609756,100.0,0.961,0.905,0.124
69.52,100.0,1.003,0.783,0.248
61.115,38.1,0.925,0.552,0.581
68.915,42.3,0.905,0.555,0.504
80.8195122,100.0,0.931,0.897,0.108
78.812,100.0,0.989,0.826,0.232
78.628,99.5,0.893,0.762,0.453
59.913,9.3,0.831,0.47,0.66
72.247,78.7,0.969,0.726,0.243
73.906,87.0,0.951,0.751,0.409
47.835,20.6,0.991,0.486,0.554
73.86341463,100.0,1.025,0.851,0.138
81.39268293,100.0,0.982,0.916,0.093
73.77804878,100.0,1.027,0.833,0.22
71.679,96.4,0.833,0.624,0.489
69.143,99.5,1.004,0.741,0.255
63.544,18.7,0.921,0.496,0.582
78.682,99.2,0.935,0.709,0.384
74.574,99.1,0.953,0.76,0.377
74.90243902,99.6,0.933,0.743,0.165
57.079,25.6,0.875,0.407,0.669
80.74634146,100.0,0.951,0.864,0.244
64.141,55.3,0.955,0.531,0.548
76.2,99.3,0.958,0.812,0.163
68.111,83.7,1.029,0.718,0.344
55.639,21.2,0.901,0.413,0.558
63.578,36.4,0.859,0.523,0.651
73.86341463,99.4,0.947,0.775,0.379
58.679,7.4,0.926,0.47,0.585
74.944,99.8,0.97,0.78,0.275
57.64,46.4,0.995,0.601,0.492
59.65,14.4,0.795,0.354,0.669
51.497,53.0,0.86,0.499,0.677
72.615,81.3,0.969,0.629,0.455
81.10487805,100.0,0.966,0.927,0.046
81.45121951,100.0,0.997,0.946,0.054
67.47,75.2,0.918,0.561,0.505
81.40731707,100.0,0.973,0.924,0.155
77.061,100.0,0.92,0.802,0.328
64.782,88.6,0.76,0.513,0.563
76.819,89.3,0.997,0.785,0.503
74.544,91.1,0.948,0.742,0.433
70.881,87.1,0.973,0.685,0.455
63.733,17.5,0.904,0.513,0.595
76.74634146,100.0,1.007,0.852,0.152
80.37317073,100.0,0.989,0.836,0.112
72.454,97.8,0.977,0.702,0.473
79.227,100.0,1.012,0.829,0.542
74.41219512,97.8,0.982,0.805,0.326
70.07219512,100.0,1.026,0.811,0.292
64.009,17.5,0.945,0.506,0.436
76.461,100.0,0.892,0.837,0.642
63.792,40.7,0.849,0.493,0.598
65.457,56.5,0.883,0.49,0.551
81.99512195,100.0,0.974,0.92,0.078
55.451,17.2,0.872,0.447,0.655
71.831,93.7,0.966,0.664,0.404
74.83658537,99.8,0.959,0.78,0.166
55.865,3.3,0.834,0.397,0.606
65.746,57.9,0.894,0.562,0.541
69.764,94.6,0.996,0.731,0.491
76.1097561,100.0,0.989,0.845,0.186
80.12439024,100.0,0.995,0.891,0.07
81.70487805,100.0,0.995,0.911,0.049
49.835,54.3,0.94,0.531,0.546
66.769,90.7,0.869,0.65,0.488
50.54,7.8,0.758,0.381,0.703
58.073,39.1,0.801,0.491,0.624
76.772,99.1,1.01,0.746,0.365
68.484,99.1,0.887,0.643,0.337
68.722,99.9,0.954,0.727,0.215
66.081,56.0,0.915,0.635,0.419
70.442,92.8,0.963,0.723,0.428
73.716,100.0,0.984,0.8,0.366
75.55,99.5,0.906,0.724,0.29
75.678,100.0,0.913,0.769,0.37
62.03,15.3,0.945,0.504,0.569
58.817,20.5,0.878,0.504,0.552
70.94414634,99.9,1.013,0.773,0.311
77.111,99.6,1.02,0.798,0.329
78.74146341,100.0,0.987,0.916,0.235
69.874,99.7,0.942,0.687,0.295
73.036,99.3,1.021,0.767,0.491
73.704,97.9,0.998,0.672,0.319
72.167,96.8,0.958,0.709,0.482
61.846,85.2,0.969,0.696,0.432
58.867,29.2,0.929,0.548,0.585
55.626,44.0,0.945,0.557,0.583
62.417,68.0,0.659,0.474,0.728
59.307,38.4,0.866,0.552,0.54
78.123,99.9,0.968,0.785,0.225
78.853,100.0,0.92,0.852,0.161
76.491,99.3,0.997,0.845,0.356
73.676,99.4,0.982,0.76,0.305
82.14878049,100.0,0.961,0.929,0.123
81.13658537,100.0,0.963,0.905,0.086
70.881,100.0,0.949,0.741,0.342
59.235,6.9,0.919,0.421,0.528
80.58780488,100.0,0.972,0.916,0.075
58.965,34.7,0.849,0.52,0.62
57.823,15.4,0.874,0.402,0.605
69.565,61.5,0.87,0.574,0.583
74.86097561,95.3,0.993,0.805,0.213
79.246,100.0,0.95,0.824,0.242
76.33,99.5,0.917,0.751,0.173
72.47073171,96.2,1.018,0.808,0.157
73.666,91.1,0.95,0.712,0.433
67.021,89.5,0.934,0.682,0.474
73.918,99.6,0.989,0.75,0.444
76.275,100.0,1.022,0.787,0.3
69.707,87.4,0.926,0.606,0.53
61.996,58.0,0.979,0.687,0.499
50.902,11.5,0.784,0.368,0.687
81.74487805,100.0,0.984,0.923,0.115
82.79756098,100.0,0.968,0.948,0.044
79.339,99.6,0.964,0.836,0.3
76.452,100.0,0.963,0.717,0.235
56.748,61.5,0.837,0.483,0.647
58.476,56.3,0.865,0.542,0.586
75.827,97.8,0.993,0.746,0.46
79.403,99.6,0.977,0.792,0.313
77.87,98.5,0.958,0.769,0.318
80.402,100.0,0.974,0.861,0.131
78.17560976,100.0,0.985,0.881,0.145
80.4902439,100.0,0.966,0.934,0.078
80.3,100.0,0.98,0.933,0.039
72.713,98.4,0.994,0.722,0.478
74.615,99.2,0.857,0.731,0.438
76.369,98.0,0.962,0.755,0.404
70.052,99.9,0.895,0.694,0.572
83.07804878,100.0,0.98,0.88,0.084
77.14146341,100.0,1.025,0.88,0.154
62.373,30.8,0.855,0.441,0.571
80.97560976,100.0,0.989,0.926,0.061
67.428,91.8,0.941,0.726,0.398
82.2195122,100.0,0.99,0.887,0.107
64.776,86.4,0.914,0.685,0.562
81.00487805,100.0,0.966,0.922,0.153
72.628,100.0,0.979,0.777,0.364
62.42,70.7,0.906,0.6,0.556
57.791,32.2,0.831,0.429,0.644
58.232,16.3,0.873,0.46,0.639
81.28536585,100.0,0.968,0.871,0.121
71.728,88.1,0.925,0.62,0.529
67.473,86.0,0.964,0.673,0.48
71.963,87.2,0.985,0.603,0.452
77.12682927,100.0,0.981,0.838,0.122
62.605,38.9,0.892,0.521,0.633
75.56585366,100.0,0.99,0.84,0.25
69.264,96.5,0.926,0.683,0.487
68.46,83.1,0.831,0.607,0.565
80.94878049,100.0,0.977,0.908,0.121
74.449,99.8,0.863,0.769,0.525
68.253,99.0,0.81,0.667,0.568
82.06097561,100.0,0.975,0.929,0.072
82.05609756,100.0,0.973,0.904,0.117
82.6902439,100.0,0.969,0.882,0.086
73.412,93.9,0.975,0.714,0.405
74.562,99.7,0.872,0.719,0.473
83.33195122,100.0,0.964,0.91,0.125
